requested_collective,requested_algorithm,internal_collective,internal_algorithm,nproc,dump_rank,count,raw_line
MPI_Bcast,nb,Ibcast,MPIR_Ibcast_intra_sched_binomial,4,0,24500,     24500  MPIR_Ibcast_intra_sched_binomial
