phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,pipelined_tree,0,128,2,0.199920862,0.001561882,0.000072376,0.003994847,1
warmup,1,1,pipelined_tree,0,128,2,0.021256907,0.000166070,0.000002234,0.001244550,1
warmup,2,2,pipelined_tree,0,128,2,0.012078817,0.000094366,0.000001303,0.000267160,1
warmup,3,3,pipelined_tree,0,128,2,0.015267392,0.000119276,0.000001273,0.001245531,1
warmup,4,4,pipelined_tree,0,128,2,0.019648385,0.000153503,0.000001072,0.001174258,1
warmup,5,5,pipelined_tree,0,128,2,0.012952916,0.000101195,0.000000871,0.001274896,1
warmup,6,6,pipelined_tree,0,128,2,0.011496988,0.000089820,0.000001242,0.000306584,1
warmup,7,7,pipelined_tree,0,128,2,0.009589478,0.000074918,0.000000992,0.000249347,1
warmup,8,8,pipelined_tree,0,128,2,0.012543332,0.000097995,0.000000922,0.000279623,1
warmup,9,9,pipelined_tree,0,128,2,0.010122931,0.000079085,0.000000971,0.000279844,1
warmup,10,10,pipelined_tree,0,128,2,0.011690081,0.000091329,0.000000961,0.000271308,1
warmup,11,11,pipelined_tree,0,128,2,0.010123163,0.000079087,0.000000962,0.000252262,1
warmup,12,12,pipelined_tree,0,128,2,0.011660742,0.000091100,0.000000972,0.000279123,1
warmup,13,13,pipelined_tree,0,128,2,0.010297624,0.000080450,0.000001132,0.000263152,1
warmup,14,14,pipelined_tree,0,128,2,0.010224279,0.000079877,0.000000922,0.000269414,1
warmup,15,15,pipelined_tree,0,128,2,0.008662444,0.000067675,0.000000812,0.000240901,1
warmup,16,16,pipelined_tree,0,128,2,0.010297242,0.000080447,0.000000751,0.000244788,1
warmup,17,17,pipelined_tree,0,128,2,0.010355550,0.000080903,0.000003065,0.000264335,1
warmup,18,18,pipelined_tree,0,128,2,0.009630294,0.000075237,0.000000651,0.000246862,1
warmup,19,19,pipelined_tree,0,128,2,0.009486288,0.000074112,0.000000642,0.000251220,1
warmup,20,20,pipelined_tree,0,128,2,0.010281328,0.000080323,0.000000721,0.000259596,1
warmup,21,21,pipelined_tree,0,128,2,0.009196970,0.000071851,0.000000692,0.000256580,1
warmup,22,22,pipelined_tree,0,128,2,0.011362002,0.000088766,0.000000651,0.000249396,1
warmup,23,23,pipelined_tree,0,128,2,0.011089536,0.000086637,0.000001022,0.000240811,1
warmup,24,24,pipelined_tree,0,128,2,0.009802977,0.000076586,0.000000682,0.000256531,1
warmup,25,25,pipelined_tree,0,128,2,0.008483338,0.000066276,0.000000731,0.000230772,1
warmup,26,26,pipelined_tree,0,128,2,0.009503199,0.000074244,0.000001142,0.000236563,1
warmup,27,27,pipelined_tree,0,128,2,0.009693314,0.000075729,0.000000751,0.000257422,1
