requested_collective,requested_algorithm,internal_collective,internal_algorithm,nproc,dump_rank,count,raw_line
MPI_Bcast,scatter_ring_allgather,Bcast,MPIR_Bcast_intra_scatter_ring_allgather,64,0,24500,     24500  MPIR_Bcast_intra_scatter_ring_allgather
