phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,pipelined_tree,0,1024,2,2.018791204,0.001971476,0.000083818,0.004023843,1
warmup,1,1,pipelined_tree,0,1024,2,0.427329233,0.000417314,0.000001693,0.002510340,1
warmup,2,2,pipelined_tree,0,1024,2,0.319292270,0.000311809,0.000001372,0.001554480,1
warmup,3,3,pipelined_tree,0,1024,2,0.262222969,0.000256077,0.000001202,0.001548973,1
warmup,4,4,pipelined_tree,0,1024,2,0.257637322,0.000251599,0.000001343,0.001325170,1
warmup,5,5,pipelined_tree,0,1024,2,0.235214226,0.000229701,0.000001142,0.001412447,1
warmup,6,6,pipelined_tree,0,1024,2,0.251890152,0.000245986,0.000001673,0.001392986,1
warmup,7,7,pipelined_tree,0,1024,2,0.249840749,0.000243985,0.000001092,0.001447995,1
warmup,8,8,pipelined_tree,0,1024,2,0.250894824,0.000245014,0.000001362,0.000447138,1
warmup,9,9,pipelined_tree,0,1024,2,0.217826412,0.000212721,0.000001383,0.001419496,1
warmup,10,10,pipelined_tree,0,1024,2,0.244487367,0.000238757,0.000001102,0.000447438,1
warmup,11,11,pipelined_tree,0,1024,2,0.208126005,0.000203248,0.000000932,0.000399388,1
warmup,12,12,pipelined_tree,0,1024,2,0.248229728,0.000242412,0.000001413,0.000456965,1
warmup,13,13,pipelined_tree,0,1024,2,0.210240912,0.000205313,0.000000932,0.000450003,1
warmup,14,14,pipelined_tree,0,1024,2,0.231400455,0.000225977,0.000001052,0.001452487,1
warmup,15,15,pipelined_tree,0,1024,2,0.210094318,0.000205170,0.000000882,0.000427011,1
warmup,16,16,pipelined_tree,0,1024,2,0.229575384,0.000224195,0.000001002,0.000428162,1
warmup,17,17,pipelined_tree,0,1024,2,0.211677453,0.000206716,0.000000921,0.001519413,1
warmup,18,18,pipelined_tree,0,1024,2,0.222990475,0.000217764,0.000000772,0.000485222,1
warmup,19,19,pipelined_tree,0,1024,2,0.193730137,0.000189190,0.000000831,0.000456755,1
actual,0,20,pipelined_tree,0,1024,2,0.219965224,0.000214810,0.000001002,0.000444292,1
actual,1,21,pipelined_tree,0,1024,2,0.203309666,0.000198545,0.000000781,0.001304754,1
