phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,tree,0,512,2,2.295648907,0.004483689,0.000061445,0.007948446,1
warmup,1,1,tree,0,512,2,0.126211115,0.000246506,0.000001844,0.001365964,1
warmup,2,2,tree,0,512,2,0.128111065,0.000250217,0.000001112,0.002364375,1
warmup,3,3,tree,0,512,2,0.132326241,0.000258450,0.000001042,0.001402344,1
warmup,4,4,tree,0,512,2,0.112424320,0.000219579,0.000001002,0.001312576,1
warmup,5,5,tree,0,512,2,0.092215398,0.000180108,0.000000921,0.000372146,1
warmup,6,6,tree,0,512,2,0.112624352,0.000219969,0.000000931,0.001404268,1
warmup,7,7,tree,0,512,2,0.083621343,0.000163323,0.000001293,0.000353842,1
warmup,8,8,tree,0,512,2,0.096726522,0.000188919,0.000000922,0.000350395,1
warmup,9,9,tree,0,512,2,0.096933147,0.000189323,0.000000882,0.001254016,1
warmup,10,10,tree,0,512,2,0.099961531,0.000195237,0.000001283,0.000376796,1
warmup,11,11,tree,0,512,2,0.103096269,0.000201360,0.000000872,0.001246585,1
warmup,12,12,tree,0,512,2,0.096577969,0.000188629,0.000000892,0.001362290,1
warmup,13,13,tree,0,512,2,0.081510049,0.000159199,0.000001152,0.000349414,1
warmup,14,14,tree,0,512,2,0.100087761,0.000195484,0.000000861,0.001345170,1
warmup,15,15,tree,0,512,2,0.077761449,0.000151878,0.000001192,0.000331651,1
warmup,16,16,tree,0,512,2,0.092269410,0.000180214,0.000000812,0.000391062,1
warmup,17,17,tree,0,512,2,0.085722504,0.000167427,0.000005410,0.000341880,1
warmup,18,18,tree,0,512,2,0.094370476,0.000184317,0.000000812,0.000346578,1
warmup,19,19,tree,0,512,2,0.079018706,0.000154333,0.000000841,0.000361346,1
actual,0,20,tree,0,512,2,0.091101844,0.000177933,0.000000822,0.000373258,1
actual,1,21,tree,0,512,2,0.094796947,0.000185150,0.000000762,0.001219622,1
actual,2,22,tree,0,512,2,0.086215760,0.000168390,0.000000992,0.000348272,1
actual,3,23,tree,0,512,2,0.077153336,0.000150690,0.000000711,0.000319619,1
actual,4,24,tree,0,512,2,0.091637613,0.000178980,0.000000771,0.000345807,1
actual,5,25,tree,0,512,2,0.079371050,0.000155022,0.000000742,0.000315611,1
actual,6,26,tree,0,512,2,0.083331595,0.000162757,0.000000771,0.000348012,1
actual,7,27,tree,0,512,2,0.082620430,0.000161368,0.000000802,0.000329607,1
actual,8,28,tree,0,512,2,0.098866727,0.000193099,0.000001031,0.000374442,1
actual,9,29,tree,0,512,2,0.083372931,0.000162838,0.000005230,0.000332472,1
actual,10,30,tree,0,512,2,0.089721890,0.000175238,0.000000841,0.001276511,1
actual,11,31,tree,0,512,2,0.085112027,0.000166234,0.000000861,0.000327773,1
actual,12,32,tree,0,512,2,0.089652568,0.000175103,0.000000892,0.001274441,1
actual,13,33,tree,0,512,2,0.082817726,0.000161753,0.000000992,0.000333595,1
actual,14,34,tree,0,512,2,0.085842193,0.000167661,0.000000772,0.000347621,1
actual,15,35,tree,0,512,2,0.080799794,0.000157812,0.000000711,0.001215919,1
actual,16,36,tree,0,512,2,0.087797708,0.000171480,0.000000761,0.000334707,1
actual,17,37,tree,0,512,2,0.079823937,0.000155906,0.000000952,0.000318105,1
actual,18,38,tree,0,512,2,0.092072855,0.000179830,0.000000812,0.000344524,1
actual,19,39,tree,0,512,2,0.081922207,0.000160004,0.000000851,0.000340297,1
warmup,0,0,tree,0,512,3,0.088669582,0.000173183,0.000000791,0.000370565,1
warmup,1,1,tree,0,512,3,0.081049461,0.000158300,0.000000802,0.000328725,1
warmup,2,2,tree,0,512,3,0.086800695,0.000169533,0.000000872,0.001245702,1
warmup,3,3,tree,0,512,3,0.084663946,0.000165359,0.000000982,0.000319027,1
warmup,4,4,tree,0,512,3,0.082983596,0.000162077,0.000000751,0.000346980,1
warmup,5,5,tree,0,512,3,0.082423381,0.000160983,0.000000772,0.000335209,1
warmup,6,6,tree,0,512,3,0.081763203,0.000159694,0.000000762,0.000354744,1
warmup,7,7,tree,0,512,3,0.077196381,0.000150774,0.000000731,0.000310811,1
warmup,8,8,tree,0,512,3,0.089335300,0.000174483,0.000000952,0.000355736,1
warmup,9,9,tree,0,512,3,0.082662255,0.000161450,0.000000881,0.000320800,1
warmup,10,10,tree,0,512,3,0.090369014,0.000176502,0.000000781,0.000367279,1
warmup,11,11,tree,0,512,3,0.082825665,0.000161769,0.000000731,0.000355877,1
warmup,12,12,tree,0,512,3,0.083577194,0.000163237,0.000000771,0.000338164,1
warmup,13,13,tree,0,512,3,0.078793432,0.000153893,0.000000771,0.000367338,1
warmup,14,14,tree,0,512,3,0.091538594,0.000178786,0.000000992,0.000341871,1
warmup,15,15,tree,0,512,3,0.082980530,0.000162071,0.000000741,0.000334606,1
warmup,16,16,tree,0,512,3,0.091075933,0.000177883,0.000000751,0.000403766,1
warmup,17,17,tree,0,512,3,0.079157809,0.000154605,0.000000761,0.000319719,1
warmup,18,18,tree,0,512,3,0.086858474,0.000169645,0.000000791,0.000327934,1
warmup,19,19,tree,0,512,3,0.080725562,0.000157667,0.000000782,0.000327002,1
actual,0,20,tree,0,512,3,0.092250054,0.000180176,0.000001052,0.000358190,1
actual,1,21,tree,0,512,3,0.079088590,0.000154470,0.000000752,0.000335078,1
actual,2,22,tree,0,512,3,0.083087179,0.000162280,0.000000822,0.000324498,1
actual,3,23,tree,0,512,3,0.074051056,0.000144631,0.000000812,0.000312224,1
actual,4,24,tree,0,512,3,0.091161961,0.000178051,0.000000812,0.000334447,1
actual,5,25,tree,0,512,3,0.074726895,0.000145951,0.000000782,0.000303709,1
actual,6,26,tree,0,512,3,0.090787336,0.000177319,0.000001022,0.000330910,1
actual,7,27,tree,0,512,3,0.079839508,0.000155937,0.000000791,0.000325860,1
actual,8,28,tree,0,512,3,0.091212608,0.000178150,0.000000701,0.000360074,1
actual,9,29,tree,0,512,3,0.076613493,0.000149636,0.000000791,0.000311944,1
actual,10,30,tree,0,512,3,0.090790949,0.000177326,0.000000691,0.000375593,1
actual,11,31,tree,0,512,3,0.078794290,0.000153895,0.000000732,0.000316623,1
actual,12,32,tree,0,512,3,0.098889563,0.000193144,0.000001072,0.000378518,1
actual,13,33,tree,0,512,3,0.083250690,0.000162599,0.000000661,0.000341871,1
actual,14,34,tree,0,512,3,0.087861379,0.000171604,0.000000861,0.000337902,1
actual,15,35,tree,0,512,3,0.077932901,0.000152213,0.000000752,0.000332985,1
actual,16,36,tree,0,512,3,0.081153527,0.000158503,0.000000761,0.001238759,1
actual,17,37,tree,0,512,3,0.085575383,0.000167139,0.000000892,0.000334546,1
actual,18,38,tree,0,512,3,0.089336292,0.000174485,0.000000762,0.000328985,1
actual,19,39,tree,0,512,3,0.079788689,0.000155837,0.000000781,0.000319910,1
warmup,0,0,tree,0,512,4,0.088559933,0.000172969,0.000000791,0.000362558,1
warmup,1,1,tree,0,512,4,0.080586880,0.000157396,0.000000791,0.000324457,1
warmup,2,2,tree,0,512,4,0.090708113,0.000177164,0.000000711,0.000338934,1
warmup,3,3,tree,0,512,4,0.077362987,0.000151100,0.000000741,0.000311244,1
warmup,4,4,tree,0,512,4,0.090820608,0.000177384,0.000000961,0.000336570,1
warmup,5,5,tree,0,512,4,0.078246989,0.000152826,0.000000811,0.000318256,1
warmup,6,6,tree,0,512,4,0.081382972,0.000158951,0.000000772,0.000332251,1
warmup,7,7,tree,0,512,4,0.080607926,0.000157437,0.000000771,0.000351959,1
warmup,8,8,tree,0,512,4,0.093240136,0.000182110,0.000000832,0.000358561,1
warmup,9,9,tree,0,512,4,0.079065672,0.000154425,0.000000811,0.000347200,1
warmup,10,10,tree,0,512,4,0.082576707,0.000161283,0.000000922,0.000322834,1
warmup,11,11,tree,0,512,4,0.078799741,0.000153906,0.000000731,0.000314008,1
warmup,12,12,tree,0,512,4,0.089895854,0.000175578,0.000000702,0.000356046,1
warmup,13,13,tree,0,512,4,0.077732548,0.000151821,0.000000741,0.000329637,1
warmup,14,14,tree,0,512,4,0.093940225,0.000183477,0.000000702,0.000341669,1
warmup,15,15,tree,0,512,4,0.074489407,0.000145487,0.000000822,0.000302215,1
warmup,16,16,tree,0,512,4,0.089866458,0.000175520,0.000001012,0.000336870,1
warmup,17,17,tree,0,512,4,0.077664124,0.000151688,0.000000761,0.001252595,1
warmup,18,18,tree,0,512,4,0.085318714,0.000166638,0.000000731,0.000334105,1
warmup,19,19,tree,0,512,4,0.083339132,0.000162772,0.000000771,0.000327563,1
actual,0,20,tree,0,512,4,0.083555549,0.000163194,0.000000811,0.000325640,1
actual,1,21,tree,0,512,4,0.080189531,0.000156620,0.000001001,0.000321923,1
actual,2,22,tree,0,512,4,0.090431612,0.000176624,0.000000842,0.000331621,1
