phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,circ_graph,0,128,2,0.152078572,0.001188114,0.000209073,0.002761526,1
warmup,1,1,circ_graph,0,128,2,0.012216706,0.000095443,0.000015649,0.001116679,1
warmup,2,2,circ_graph,0,128,2,0.010937949,0.000085453,0.000012674,0.000224532,1
warmup,3,3,circ_graph,0,128,2,0.010771330,0.000084151,0.000023805,0.000131256,1
warmup,4,4,circ_graph,0,128,2,0.009751729,0.000076185,0.000025689,0.000126287,1
warmup,5,5,circ_graph,0,128,2,0.010068818,0.000078663,0.000015099,0.000169968,1
warmup,6,6,circ_graph,0,128,2,0.009076445,0.000070910,0.000015098,0.000161713,1
warmup,7,7,circ_graph,0,128,2,0.009119742,0.000071248,0.000014217,0.000132558,1
warmup,8,8,circ_graph,0,128,2,0.009829246,0.000076791,0.000018765,0.000136436,1
warmup,9,9,circ_graph,0,128,2,0.009751836,0.000076186,0.000021781,0.000111238,1
warmup,10,10,circ_graph,0,128,2,0.008947523,0.000069903,0.000019266,0.000170420,1
warmup,11,11,circ_graph,0,128,2,0.009486981,0.000074117,0.000018825,0.000142537,1
warmup,12,12,circ_graph,0,128,2,0.009145935,0.000071453,0.000012323,0.000136386,1
warmup,13,13,circ_graph,0,128,2,0.008638401,0.000067488,0.000021550,0.000109255,1
warmup,14,14,circ_graph,0,128,2,0.008873583,0.000069325,0.000016070,0.000129112,1
warmup,15,15,circ_graph,0,128,2,0.008421932,0.000065796,0.000018675,0.000098896,1
warmup,16,16,circ_graph,0,128,2,0.008823144,0.000068931,0.000020759,0.000118562,1
warmup,17,17,circ_graph,0,128,2,0.011370923,0.000088835,0.000015809,0.000152176,1
warmup,18,18,circ_graph,0,128,2,0.009013225,0.000070416,0.000013515,0.000132129,1
warmup,19,19,circ_graph,0,128,2,0.008273125,0.000064634,0.000016992,0.000104387,1
warmup,20,20,circ_graph,0,128,2,0.010018195,0.000078267,0.000016140,0.000158488,1
warmup,21,21,circ_graph,0,128,2,0.009269013,0.000072414,0.000022413,0.000124273,1
warmup,22,22,circ_graph,0,128,2,0.009139374,0.000071401,0.000018675,0.000139892,1
