phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,scatter_recursive_doubling_allgather,0,1024,2,0.356503694,0.000348148,0.000181160,0.000509325,1
warmup,1,1,scatter_recursive_doubling_allgather,0,1024,2,0.340324907,0.000332349,0.000200345,0.001468509,1
warmup,2,2,scatter_recursive_doubling_allgather,0,1024,2,0.279248051,0.000272703,0.000193592,0.001384275,1
warmup,3,3,scatter_recursive_doubling_allgather,0,1024,2,0.345788809,0.000337684,0.000219913,0.001434956,1
warmup,4,4,scatter_recursive_doubling_allgather,0,1024,2,0.351363264,0.000343128,0.000199705,0.001443765,1
warmup,5,5,scatter_recursive_doubling_allgather,0,1024,2,0.297506433,0.000290534,0.000202070,0.000407715,1
warmup,6,6,scatter_recursive_doubling_allgather,0,1024,2,0.287838222,0.000281092,0.000140303,0.001425365,1
warmup,7,7,scatter_recursive_doubling_allgather,0,1024,2,0.364943523,0.000356390,0.000252713,0.001532690,1
warmup,8,8,scatter_recursive_doubling_allgather,0,1024,2,0.245803122,0.000240042,0.000154259,0.001366208,1
warmup,9,9,scatter_recursive_doubling_allgather,0,1024,2,0.283472554,0.000276829,0.000166101,0.001413485,1
warmup,10,10,scatter_recursive_doubling_allgather,0,1024,2,0.296123250,0.000289183,0.000147626,0.001439300,1
warmup,11,11,scatter_recursive_doubling_allgather,0,1024,2,0.285311543,0.000278625,0.000190767,0.000481630,1
warmup,12,12,scatter_recursive_doubling_allgather,0,1024,2,0.261467576,0.000255339,0.000184676,0.000371588,1
warmup,13,13,scatter_recursive_doubling_allgather,0,1024,2,0.284409469,0.000277744,0.000179346,0.001445376,1
warmup,14,14,scatter_recursive_doubling_allgather,0,1024,2,0.260848185,0.000254735,0.000182784,0.000414690,1
warmup,15,15,scatter_recursive_doubling_allgather,0,1024,2,0.253222012,0.000247287,0.000163185,0.001372259,1
warmup,16,16,scatter_recursive_doubling_allgather,0,1024,2,0.274363410,0.000267933,0.000170300,0.000456524,1
warmup,17,17,scatter_recursive_doubling_allgather,0,1024,2,0.308134458,0.000300913,0.000161913,0.001415504,1
warmup,18,18,scatter_recursive_doubling_allgather,0,1024,2,0.242033327,0.000236361,0.000162394,0.001375522,1
warmup,19,19,scatter_recursive_doubling_allgather,0,1024,2,0.259073169,0.000253001,0.000164348,0.001326062,1
actual,0,20,scatter_recursive_doubling_allgather,0,1024,2,0.327862073,0.000320178,0.000208292,0.000479700,1
actual,1,21,scatter_recursive_doubling_allgather,0,1024,2,0.266436264,0.000260192,0.000178945,0.001394851,1
actual,2,22,scatter_recursive_doubling_allgather,0,1024,2,0.243922651,0.000238206,0.000150752,0.000347814,1
actual,3,23,scatter_recursive_doubling_allgather,0,1024,2,0.256326671,0.000250319,0.000166131,0.001353967,1
actual,4,24,scatter_recursive_doubling_allgather,0,1024,2,0.278392397,0.000271868,0.000145412,0.001393601,1
actual,5,25,scatter_recursive_doubling_allgather,0,1024,2,0.267455102,0.000261187,0.000187052,0.001395175,1
actual,6,26,scatter_recursive_doubling_allgather,0,1024,2,0.302254016,0.000295170,0.000142507,0.001397008,1
actual,7,27,scatter_recursive_doubling_allgather,0,1024,2,0.261876884,0.000255739,0.000166542,0.000404641,1
actual,8,28,scatter_recursive_doubling_allgather,0,1024,2,0.273102499,0.000266702,0.000136656,0.001451945,1
actual,9,29,scatter_recursive_doubling_allgather,0,1024,2,0.259840235,0.000253750,0.000175269,0.000375167,1
actual,10,30,scatter_recursive_doubling_allgather,0,1024,2,0.274715498,0.000268277,0.000165921,0.001356681,1
actual,11,31,scatter_recursive_doubling_allgather,0,1024,2,0.284027843,0.000277371,0.000159419,0.001408512,1
actual,12,32,scatter_recursive_doubling_allgather,0,1024,2,0.239935916,0.000234312,0.000155571,0.001383511,1
actual,13,33,scatter_recursive_doubling_allgather,0,1024,2,0.257247484,0.000251218,0.000174717,0.001414437,1
actual,14,34,scatter_recursive_doubling_allgather,0,1024,2,0.236736109,0.000231188,0.000151534,0.000321303,1
actual,15,35,scatter_recursive_doubling_allgather,0,1024,2,0.265027549,0.000258816,0.000171751,0.000362991,1
actual,16,36,scatter_recursive_doubling_allgather,0,1024,2,0.247774844,0.000241968,0.000159539,0.000375165,1
actual,17,37,scatter_recursive_doubling_allgather,0,1024,2,0.259345567,0.000253267,0.000157845,0.001314042,1
actual,18,38,scatter_recursive_doubling_allgather,0,1024,2,0.253288235,0.000247352,0.000147326,0.000402075,1
actual,19,39,scatter_recursive_doubling_allgather,0,1024,2,0.259035536,0.000252964,0.000164608,0.001400775,1
warmup,0,0,scatter_recursive_doubling_allgather,0,1024,3,0.266146127,0.000259908,0.000172773,0.001363862,1
warmup,1,1,scatter_recursive_doubling_allgather,0,1024,3,0.263209556,0.000257041,0.000165560,0.001396655,1
warmup,2,2,scatter_recursive_doubling_allgather,0,1024,3,0.263506514,0.000257331,0.000170569,0.000422741,1
warmup,3,3,scatter_recursive_doubling_allgather,0,1024,3,0.276319575,0.000269843,0.000143198,0.000395169,1
warmup,4,4,scatter_recursive_doubling_allgather,0,1024,3,0.272831332,0.000266437,0.000190517,0.000372601,1
warmup,5,5,scatter_recursive_doubling_allgather,0,1024,3,0.262165367,0.000256021,0.000173215,0.000398709,1
warmup,6,6,scatter_recursive_doubling_allgather,0,1024,3,0.266700265,0.000260449,0.000165672,0.000384355,1
warmup,7,7,scatter_recursive_doubling_allgather,0,1024,3,0.271672162,0.000265305,0.000125996,0.000392258,1
warmup,8,8,scatter_recursive_doubling_allgather,0,1024,3,0.268941322,0.000262638,0.000171752,0.000364281,1
warmup,9,9,scatter_recursive_doubling_allgather,0,1024,3,0.263365607,0.000257193,0.000163717,0.000373943,1
warmup,10,10,scatter_recursive_doubling_allgather,0,1024,3,0.255963495,0.000249964,0.000167614,0.000366789,1
warmup,11,11,scatter_recursive_doubling_allgather,0,1024,3,0.268267964,0.000261980,0.000182141,0.000572780,1
warmup,12,12,scatter_recursive_doubling_allgather,0,1024,3,0.243720234,0.000238008,0.000158107,0.000348033,1
warmup,13,13,scatter_recursive_doubling_allgather,0,1024,3,0.276179055,0.000269706,0.000178444,0.000421031,1
warmup,14,14,scatter_recursive_doubling_allgather,0,1024,3,0.263542545,0.000257366,0.000155060,0.000374366,1
warmup,15,15,scatter_recursive_doubling_allgather,0,1024,3,0.274761517,0.000268322,0.000153979,0.000416092,1
warmup,16,16,scatter_recursive_doubling_allgather,0,1024,3,0.262990094,0.000256826,0.000181711,0.000367894,1
warmup,17,17,scatter_recursive_doubling_allgather,0,1024,3,0.270190319,0.000263858,0.000183474,0.000384659,1
warmup,18,18,scatter_recursive_doubling_allgather,0,1024,3,0.277305401,0.000270806,0.000148178,0.000378384,1
warmup,19,19,scatter_recursive_doubling_allgather,0,1024,3,0.258027885,0.000251980,0.000169918,0.000355848,1
actual,0,20,scatter_recursive_doubling_allgather,0,1024,3,0.251534263,0.000245639,0.000160310,0.000381046,1
actual,1,21,scatter_recursive_doubling_allgather,0,1024,3,0.268823012,0.000262522,0.000186509,0.000404090,1
actual,2,22,scatter_recursive_doubling_allgather,0,1024,3,0.248952454,0.000243118,0.000163486,0.000378331,1
actual,3,23,scatter_recursive_doubling_allgather,0,1024,3,0.240584963,0.000234946,0.000155821,0.000354275,1
actual,4,24,scatter_recursive_doubling_allgather,0,1024,3,0.252136049,0.000246227,0.000168085,0.000336284,1
actual,5,25,scatter_recursive_doubling_allgather,0,1024,3,0.298494073,0.000291498,0.000179707,0.000410570,1
actual,6,26,scatter_recursive_doubling_allgather,0,1024,3,0.262604340,0.000256450,0.000170871,0.000385584,1
actual,7,27,scatter_recursive_doubling_allgather,0,1024,3,0.251572419,0.000245676,0.000172022,0.000375356,1
actual,8,28,scatter_recursive_doubling_allgather,0,1024,3,0.258037368,0.000251990,0.000172333,0.000326365,1
actual,9,29,scatter_recursive_doubling_allgather,0,1024,3,0.254803358,0.000248831,0.000164989,0.000361221,1
actual,10,30,scatter_recursive_doubling_allgather,0,1024,3,0.264496174,0.000258297,0.000166922,0.000359223,1
actual,11,31,scatter_recursive_doubling_allgather,0,1024,3,0.275231073,0.000268780,0.000184376,0.000405378,1
actual,12,32,scatter_recursive_doubling_allgather,0,1024,3,0.252517884,0.000246599,0.000167854,0.000378391,1
actual,13,33,scatter_recursive_doubling_allgather,0,1024,3,0.266501297,0.000260255,0.000173575,0.000377720,1
actual,14,34,scatter_recursive_doubling_allgather,0,1024,3,0.261941036,0.000255802,0.000170008,0.000365329,1
actual,15,35,scatter_recursive_doubling_allgather,0,1024,3,0.272493030,0.000266106,0.000169788,0.000370686,1
actual,16,36,scatter_recursive_doubling_allgather,0,1024,3,0.257328144,0.000251297,0.000167804,0.000395293,1
actual,17,37,scatter_recursive_doubling_allgather,0,1024,3,0.280159704,0.000273593,0.000166131,0.000420922,1
actual,18,38,scatter_recursive_doubling_allgather,0,1024,3,0.259085130,0.000253013,0.000151634,0.000393150,1
actual,19,39,scatter_recursive_doubling_allgather,0,1024,3,0.252352156,0.000246438,0.000166923,0.000357825,1
warmup,0,0,scatter_recursive_doubling_allgather,0,1024,4,0.265276781,0.000259059,0.000140914,0.000361902,1
warmup,1,1,scatter_recursive_doubling_allgather,0,1024,4,0.255144710,0.000249165,0.000157986,0.000389713,1
warmup,2,2,scatter_recursive_doubling_allgather,0,1024,4,0.260642597,0.000254534,0.000165319,0.000391576,1
warmup,3,3,scatter_recursive_doubling_allgather,0,1024,4,0.273673888,0.000267260,0.000179185,0.001414208,1
warmup,4,4,scatter_recursive_doubling_allgather,0,1024,4,0.272018299,0.000265643,0.000159380,0.000383801,1
warmup,5,5,scatter_recursive_doubling_allgather,0,1024,4,0.258812667,0.000252747,0.000142777,0.000399058,1
warmup,6,6,scatter_recursive_doubling_allgather,0,1024,4,0.250433401,0.000244564,0.000165510,0.000371819,1
warmup,7,7,scatter_recursive_doubling_allgather,0,1024,4,0.251080075,0.000245195,0.000143108,0.000356561,1
warmup,8,8,scatter_recursive_doubling_allgather,0,1024,4,0.253551124,0.000247609,0.000167193,0.000356066,1
warmup,9,9,scatter_recursive_doubling_allgather,0,1024,4,0.254225078,0.000248267,0.000168676,0.000363401,1
warmup,10,10,scatter_recursive_doubling_allgather,0,1024,4,0.260368439,0.000254266,0.000148909,0.000423506,1
warmup,11,11,scatter_recursive_doubling_allgather,0,1024,4,0.262826483,0.000256666,0.000146995,0.000363786,1
warmup,12,12,scatter_recursive_doubling_allgather,0,1024,4,0.253784919,0.000247837,0.000125395,0.000341704,1
warmup,13,13,scatter_recursive_doubling_allgather,0,1024,4,0.274313443,0.000267884,0.000179325,0.000408929,1
warmup,14,14,scatter_recursive_doubling_allgather,0,1024,4,0.247441686,0.000241642,0.000168906,0.000327777,1
warmup,15,15,scatter_recursive_doubling_allgather,0,1024,4,0.255696665,0.000249704,0.000164347,0.001368626,1
warmup,16,16,scatter_recursive_doubling_allgather,0,1024,4,0.235452850,0.000229934,0.000152565,0.000328217,1
warmup,17,17,scatter_recursive_doubling_allgather,0,1024,4,0.266012989,0.000259778,0.000175589,0.000369282,1
warmup,18,18,scatter_recursive_doubling_allgather,0,1024,4,0.285622894,0.000278929,0.000184856,0.000382899,1
warmup,19,19,scatter_recursive_doubling_allgather,0,1024,4,0.256700233,0.000250684,0.000166973,0.000439185,1
actual,0,20,scatter_recursive_doubling_allgather,0,1024,4,0.274119465,0.000267695,0.000170669,0.000411704,1
actual,1,21,scatter_recursive_doubling_allgather,0,1024,4,0.264472245,0.000258274,0.000147275,0.000393931,1
actual,2,22,scatter_recursive_doubling_allgather,0,1024,4,0.290936603,0.000284118,0.000156533,0.000426401,1
actual,3,23,scatter_recursive_doubling_allgather,0,1024,4,0.279115011,0.000272573,0.000147226,0.000425468,1
actual,4,24,scatter_recursive_doubling_allgather,0,1024,4,0.245648491,0.000239891,0.000168346,0.000356151,1
actual,5,25,scatter_recursive_doubling_allgather,0,1024,4,0.268792833,0.000262493,0.000179867,0.000354845,1
actual,6,26,scatter_recursive_doubling_allgather,0,1024,4,0.256890736,0.000250870,0.000168135,0.000351278,1
actual,7,27,scatter_recursive_doubling_allgather,0,1024,4,0.269860088,0.000263535,0.000139612,0.000381795,1
actual,8,28,scatter_recursive_doubling_allgather,0,1024,4,0.252015080,0.000246108,0.000161483,0.001289039,1
actual,9,29,scatter_recursive_doubling_allgather,0,1024,4,0.252714747,0.000246792,0.000168245,0.000391636,1
actual,10,30,scatter_recursive_doubling_allgather,0,1024,4,0.250131016,0.000244269,0.000164128,0.000335493,1
actual,11,31,scatter_recursive_doubling_allgather,0,1024,4,0.266109434,0.000259872,0.000180618,0.000382347,1
actual,12,32,scatter_recursive_doubling_allgather,0,1024,4,0.240649247,0.000235009,0.000153869,0.000329677,1
actual,13,33,scatter_recursive_doubling_allgather,0,1024,4,0.269637537,0.000263318,0.000180218,0.000373813,1
actual,14,34,scatter_recursive_doubling_allgather,0,1024,4,0.261129046,0.000255009,0.000130985,0.000347523,1
actual,15,35,scatter_recursive_doubling_allgather,0,1024,4,0.273592793,0.000267180,0.000180257,0.000378491,1
actual,16,36,scatter_recursive_doubling_allgather,0,1024,4,0.297748889,0.000290770,0.000140423,0.000428357,1
actual,17,37,scatter_recursive_doubling_allgather,0,1024,4,0.250061247,0.000244200,0.000160791,0.000395810,1
actual,18,38,scatter_recursive_doubling_allgather,0,1024,4,0.266162060,0.000259924,0.000151374,0.000361260,1
actual,19,39,scatter_recursive_doubling_allgather,0,1024,4,0.278127872,0.000271609,0.000172684,0.000413577,1
warmup,0,0,scatter_recursive_doubling_allgather,0,1024,6,0.271811200,0.000265441,0.000140844,0.001355399,1
warmup,1,1,scatter_recursive_doubling_allgather,0,1024,6,0.258697939,0.000252635,0.000166612,0.000456064,1
warmup,2,2,scatter_recursive_doubling_allgather,0,1024,6,0.271882553,0.000265510,0.000158006,0.000434383,1
warmup,3,3,scatter_recursive_doubling_allgather,0,1024,6,0.277863086,0.000271351,0.000181290,0.000387911,1
warmup,4,4,scatter_recursive_doubling_allgather,0,1024,6,0.245356516,0.000239606,0.000153357,0.000339969,1
warmup,5,5,scatter_recursive_doubling_allgather,0,1024,6,0.259619952,0.000253535,0.000177753,0.000381438,1
warmup,6,6,scatter_recursive_doubling_allgather,0,1024,6,0.260366793,0.000254264,0.000121217,0.000384030,1
warmup,7,7,scatter_recursive_doubling_allgather,0,1024,6,0.271066026,0.000264713,0.000184495,0.000425589,1
warmup,8,8,scatter_recursive_doubling_allgather,0,1024,6,0.261574119,0.000255443,0.000164368,0.000327776,1
warmup,9,9,scatter_recursive_doubling_allgather,0,1024,6,0.268894890,0.000262593,0.000155962,0.000395984,1
warmup,10,10,scatter_recursive_doubling_allgather,0,1024,6,0.254469436,0.000248505,0.000165430,0.000395984,1
warmup,11,11,scatter_recursive_doubling_allgather,0,1024,6,0.263466580,0.000257292,0.000176861,0.000386559,1
warmup,12,12,scatter_recursive_doubling_allgather,0,1024,6,0.257056827,0.000251032,0.000174907,0.000381374,1
warmup,13,13,scatter_recursive_doubling_allgather,0,1024,6,0.268256409,0.000261969,0.000176410,0.000372921,1
warmup,14,14,scatter_recursive_doubling_allgather,0,1024,6,0.252174702,0.000246264,0.000161051,0.000354928,1
warmup,15,15,scatter_recursive_doubling_allgather,0,1024,6,0.294088015,0.000287195,0.000164619,0.000388139,1
warmup,16,16,scatter_recursive_doubling_allgather,0,1024,6,0.258190085,0.000252139,0.000162264,0.000393740,1
warmup,17,17,scatter_recursive_doubling_allgather,0,1024,6,0.259952758,0.000253860,0.000175699,0.000413518,1
warmup,18,18,scatter_recursive_doubling_allgather,0,1024,6,0.240357031,0.000234724,0.000157565,0.000393570,1
warmup,19,19,scatter_recursive_doubling_allgather,0,1024,6,0.286402349,0.000279690,0.000184566,0.000386265,1
actual,0,20,scatter_recursive_doubling_allgather,0,1024,6,0.261094163,0.000254975,0.000156884,0.000396405,1
actual,1,21,scatter_recursive_doubling_allgather,0,1024,6,0.257331545,0.000251300,0.000172693,0.000399281,1
actual,2,22,scatter_recursive_doubling_allgather,0,1024,6,0.241061852,0.000235412,0.000154309,0.000329702,1
actual,3,23,scatter_recursive_doubling_allgather,0,1024,6,0.259005883,0.000252935,0.000161102,0.000401270,1
actual,4,24,scatter_recursive_doubling_allgather,0,1024,6,0.274091854,0.000267668,0.000158837,0.000414920,1
actual,5,25,scatter_recursive_doubling_allgather,0,1024,6,0.266052760,0.000259817,0.000146213,0.000357594,1
actual,6,26,scatter_recursive_doubling_allgather,0,1024,6,0.240225842,0.000234596,0.000155261,0.000348101,1
actual,7,27,scatter_recursive_doubling_allgather,0,1024,6,0.277617872,0.000271111,0.000178565,0.000371528,1
actual,8,28,scatter_recursive_doubling_allgather,0,1024,6,0.247000226,0.000241211,0.000164538,0.000338194,1
actual,9,29,scatter_recursive_doubling_allgather,0,1024,6,0.274379580,0.000267949,0.000181429,0.000406995,1
actual,10,30,scatter_recursive_doubling_allgather,0,1024,6,0.255325450,0.000249341,0.000174797,0.000367911,1
actual,11,31,scatter_recursive_doubling_allgather,0,1024,6,0.283063472,0.000276429,0.000147546,0.000405923,1
actual,12,32,scatter_recursive_doubling_allgather,0,1024,6,0.256146879,0.000250143,0.000157685,0.000351583,1
actual,13,33,scatter_recursive_doubling_allgather,0,1024,6,0.263679205,0.000257499,0.000152165,0.000401574,1
actual,14,34,scatter_recursive_doubling_allgather,0,1024,6,0.263000018,0.000256836,0.000155852,0.000387178,1
actual,15,35,scatter_recursive_doubling_allgather,0,1024,6,0.271672182,0.000265305,0.000170610,0.000387769,1
actual,16,36,scatter_recursive_doubling_allgather,0,1024,6,0.265858363,0.000259627,0.000166391,0.000362511,1
actual,17,37,scatter_recursive_doubling_allgather,0,1024,6,0.268829854,0.000262529,0.000142658,0.000402977,1
actual,18,38,scatter_recursive_doubling_allgather,0,1024,6,0.235205485,0.000229693,0.000143429,0.000377219,1
actual,19,39,scatter_recursive_doubling_allgather,0,1024,6,0.249209525,0.000243369,0.000161262,0.000367852,1
warmup,0,0,scatter_recursive_doubling_allgather,0,1024,8,0.247502475,0.000241702,0.000119865,0.000344728,1
warmup,1,1,scatter_recursive_doubling_allgather,0,1024,8,0.272063508,0.000265687,0.000131156,0.000412305,1
warmup,2,2,scatter_recursive_doubling_allgather,0,1024,8,0.278440280,0.000271914,0.000171330,0.000399942,1
