phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,binomial,0,256,2,0.499131231,0.001949731,0.000023334,0.005290082,1
warmup,1,1,binomial,0,256,2,0.022908234,0.000089485,0.000006192,0.000145793,1
warmup,2,2,binomial,0,256,2,0.022499957,0.000087890,0.000005540,0.000128912,1
warmup,3,3,binomial,0,256,2,0.021357204,0.000083427,0.000001633,0.000137478,1
warmup,4,4,binomial,0,256,2,0.020054029,0.000078336,0.000002635,0.000127870,1
warmup,5,5,binomial,0,256,2,0.020581717,0.000080397,0.000001734,0.000160159,1
warmup,6,6,binomial,0,256,2,0.021178871,0.000082730,0.000004879,0.000125596,1
warmup,7,7,binomial,0,256,2,0.020488285,0.000080032,0.000009738,0.000123712,1
warmup,8,8,binomial,0,256,2,0.018412669,0.000071924,0.000001603,0.000121538,1
warmup,9,9,binomial,0,256,2,0.020681801,0.000080788,0.000002896,0.000138871,1
warmup,10,10,binomial,0,256,2,0.020762407,0.000081103,0.000005410,0.000127369,1
warmup,11,11,binomial,0,256,2,0.017971481,0.000070201,0.000001934,0.000124144,1
warmup,12,12,binomial,0,256,2,0.020674810,0.000080761,0.000002675,0.000125084,1
warmup,13,13,binomial,0,256,2,0.020678551,0.000080776,0.000003226,0.000133781,1
warmup,14,14,binomial,0,256,2,0.021617473,0.000084443,0.000002905,0.000128632,1
warmup,15,15,binomial,0,256,2,0.018742853,0.000073214,0.000001533,0.000110939,1
warmup,16,16,binomial,0,256,2,0.022002053,0.000085946,0.000005430,0.000135325,1
warmup,17,17,binomial,0,256,2,0.016134053,0.000063024,0.000002935,0.000096001,1
warmup,18,18,binomial,0,256,2,0.019916539,0.000077799,0.000001142,0.000126668,1
warmup,19,19,binomial,0,256,2,0.017448820,0.000068159,0.000001683,0.000124433,1
warmup,20,20,binomial,0,256,2,0.019992500,0.000078096,0.000002715,0.000123803,1
warmup,21,21,binomial,0,256,2,0.016755848,0.000065453,0.000001102,0.000108414,1
warmup,22,22,binomial,0,256,2,0.021077362,0.000082333,0.000005340,0.000128651,1
warmup,23,23,binomial,0,256,2,0.019591645,0.000076530,0.000003297,0.000121989,1
warmup,24,24,binomial,0,256,2,0.020697641,0.000080850,0.000001452,0.000131306,1
warmup,25,25,binomial,0,256,2,0.014896157,0.000058188,0.000002856,0.000103354,1
warmup,26,26,binomial,0,256,2,0.020068463,0.000078392,0.000001072,0.000121058,1
warmup,27,27,binomial,0,256,2,0.016212295,0.000063329,0.000001563,0.000106951,1
warmup,28,28,binomial,0,256,2,0.021035348,0.000082169,0.000002555,0.000131517,1
warmup,29,29,binomial,0,256,2,0.017420497,0.000068049,0.000001714,0.000114334,1
warmup,30,30,binomial,0,256,2,0.021843499,0.000085326,0.000005470,0.000128962,1
warmup,31,31,binomial,0,256,2,0.016072570,0.000062783,0.000001513,0.000103485,1
warmup,32,32,binomial,0,256,2,0.020686747,0.000080808,0.000002685,0.000132469,1
warmup,33,33,binomial,0,256,2,0.017269104,0.000067457,0.000003446,0.000115657,1
warmup,34,34,binomial,0,256,2,0.020198523,0.000078900,0.000002584,0.000131728,1
warmup,35,35,binomial,0,256,2,0.016801479,0.000065631,0.000003186,0.000113513,1
warmup,36,36,binomial,0,256,2,0.020030125,0.000078243,0.000005320,0.000127479,1
warmup,37,37,binomial,0,256,2,0.017142872,0.000066964,0.000002294,0.000110758,1
warmup,38,38,binomial,0,256,2,0.020164505,0.000078768,0.000002544,0.000127780,1
warmup,39,39,binomial,0,256,2,0.016644086,0.000065016,0.000001423,0.000108695,1
warmup,40,40,binomial,0,256,2,0.020438745,0.000079839,0.000001132,0.000128892,1
warmup,41,41,binomial,0,256,2,0.017048300,0.000066595,0.000001503,0.000109335,1
