requested_collective,requested_algorithm,internal_collective,internal_algorithm,nproc,dump_rank,count,raw_line
MPI_Bcast,scatter_recursive_doubling_allgather,Bcast,MPIR_Bcast_intra_scatter_recursive_doubling_allgather,4096,0,1960,      1960  MPIR_Bcast_intra_scatter_recursive_doubling_allgather
