phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,tree,0,2048,2,3.347635924,0.001634588,0.000019426,0.003774905,1
warmup,1,1,tree,0,2048,2,1.130801384,0.000552149,0.000001613,0.002594176,1
warmup,2,2,tree,0,2048,2,0.496438131,0.000242401,0.000005289,0.001460171,1
warmup,3,3,tree,0,2048,2,0.487822210,0.000238194,0.000001112,0.001402014,1
warmup,4,4,tree,0,2048,2,0.490042069,0.000239278,0.000001032,0.000419618,1
warmup,5,5,tree,0,2048,2,0.470301592,0.000229639,0.000001132,0.001326420,1
warmup,6,6,tree,0,2048,2,0.506380268,0.000247256,0.000001062,0.001590434,1
warmup,7,7,tree,0,2048,2,0.491049086,0.000239770,0.000001162,0.001514928,1
warmup,8,8,tree,0,2048,2,0.616821048,0.000301182,0.000001243,0.001479812,1
warmup,9,9,tree,0,2048,2,0.450773032,0.000220104,0.000000922,0.001497775,1
warmup,10,10,tree,0,2048,2,0.489520164,0.000239024,0.000004228,0.001478612,1
warmup,11,11,tree,0,2048,2,0.502074456,0.000245154,0.000001333,0.002376947,1
warmup,12,12,tree,0,2048,2,0.497258012,0.000242802,0.000001082,0.001440352,1
warmup,13,13,tree,0,2048,2,0.513038653,0.000250507,0.000001112,0.002380984,1
warmup,14,14,tree,0,2048,2,0.454817096,0.000222079,0.000001102,0.001219356,1
warmup,15,15,tree,0,2048,2,0.439800388,0.000214746,0.000001062,0.001383301,1
warmup,16,16,tree,0,2048,2,0.471701067,0.000230323,0.000001653,0.001389293,1
warmup,17,17,tree,0,2048,2,0.427890577,0.000208931,0.000000982,0.001408801,1
warmup,18,18,tree,0,2048,2,0.468290411,0.000228657,0.000001082,0.000432522,1
warmup,19,19,tree,0,2048,2,0.429842865,0.000209884,0.000000992,0.001427783,1
warmup,20,20,tree,0,2048,2,0.459607402,0.000224418,0.000000961,0.000417886,1
warmup,21,21,tree,0,2048,2,0.416862845,0.000203546,0.000001072,0.000392255,1
warmup,22,22,tree,0,2048,2,0.437491568,0.000213619,0.000001172,0.000438604,1
warmup,23,23,tree,0,2048,2,0.428325486,0.000209143,0.000001032,0.001448855,1
warmup,24,24,tree,0,2048,2,0.451908710,0.000220659,0.000000952,0.000433464,1
warmup,25,25,tree,0,2048,2,0.427875866,0.000208924,0.000001182,0.001294530,1
warmup,26,26,tree,0,2048,2,0.438824067,0.000214270,0.000000992,0.001448728,1
warmup,27,27,tree,0,2048,2,0.426467298,0.000208236,0.000001112,0.000395040,1
warmup,28,28,tree,0,2048,2,0.430538510,0.000210224,0.000001503,0.001363855,1
warmup,29,29,tree,0,2048,2,0.459292597,0.000224264,0.000000861,0.001431032,1
warmup,30,30,tree,0,2048,2,0.438247152,0.000213988,0.000000952,0.000392036,1
warmup,31,31,tree,0,2048,2,0.418791339,0.000204488,0.000001012,0.000400180,1
warmup,32,32,tree,0,2048,2,0.428320225,0.000209141,0.000001192,0.001395065,1
warmup,33,33,tree,0,2048,2,0.568332981,0.000277506,0.000001022,0.001502712,1
warmup,34,34,tree,0,2048,2,0.437314380,0.000213532,0.000000881,0.000382259,1
warmup,35,35,tree,0,2048,2,0.419087851,0.000204633,0.000000992,0.000391524,1
warmup,36,36,tree,0,2048,2,0.433914173,0.000211872,0.000001002,0.000380834,1
warmup,37,37,tree,0,2048,2,0.522735839,0.000255242,0.000001112,0.001468584,1
warmup,38,38,tree,0,2048,2,0.445695725,0.000217625,0.000001012,0.001303033,1
warmup,39,39,tree,0,2048,2,0.421382238,0.000205753,0.000000901,0.001347096,1
warmup,40,40,tree,0,2048,2,0.437642481,0.000213693,0.000001002,0.000419598,1
