phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,scatter_ring_allgather,0,2048,2,47.666720338,0.023274766,0.019937940,0.027371556,1
warmup,1,1,scatter_ring_allgather,0,2048,2,50.201223457,0.024512316,0.020344071,0.028765133,1
warmup,2,2,scatter_ring_allgather,0,2048,2,48.140601935,0.023506153,0.020527739,0.027364903,1
warmup,3,3,scatter_ring_allgather,0,2048,2,49.628373560,0.024232604,0.019910735,0.027732503,1
warmup,4,4,scatter_ring_allgather,0,2048,2,49.555895764,0.024197215,0.020361920,0.028158298,1
warmup,5,5,scatter_ring_allgather,0,2048,2,48.757033245,0.023807145,0.020135006,0.027424725,1
warmup,6,6,scatter_ring_allgather,0,2048,2,48.441616168,0.023653133,0.019239695,0.028164843,1
warmup,7,7,scatter_ring_allgather,0,2048,2,49.054323050,0.023952306,0.017554183,0.027511828,1
warmup,8,8,scatter_ring_allgather,0,2048,2,49.404965440,0.024123518,0.020281031,0.027112079,1
warmup,9,9,scatter_ring_allgather,0,2048,2,49.722893332,0.024278757,0.019508469,0.027616745,1
warmup,10,10,scatter_ring_allgather,0,2048,2,48.159231157,0.023515250,0.019509463,0.026997649,1
warmup,11,11,scatter_ring_allgather,0,2048,2,48.514721448,0.023688829,0.020074927,0.026392910,1
warmup,12,12,scatter_ring_allgather,0,2048,2,48.546687299,0.023704437,0.019926377,0.026931771,1
warmup,13,13,scatter_ring_allgather,0,2048,2,48.097525594,0.023485120,0.019787784,0.026450829,1
warmup,14,14,scatter_ring_allgather,0,2048,2,48.262810865,0.023565826,0.019393014,0.026503177,1
warmup,15,15,scatter_ring_allgather,0,2048,2,48.186990199,0.023528804,0.019975104,0.026630669,1
warmup,16,16,scatter_ring_allgather,0,2048,2,48.335904499,0.023601516,0.019259802,0.026787320,1
warmup,17,17,scatter_ring_allgather,0,2048,2,48.454264626,0.023659309,0.019705770,0.026596512,1
warmup,18,18,scatter_ring_allgather,0,2048,2,48.712063514,0.023785187,0.020170633,0.027036144,1
warmup,19,19,scatter_ring_allgather,0,2048,2,49.004307343,0.023927884,0.020616355,0.026408940,1
actual,0,20,scatter_ring_allgather,0,2048,2,49.059945396,0.023955051,0.020550205,0.027083762,1
actual,1,21,scatter_ring_allgather,0,2048,2,48.382830647,0.023624429,0.020230942,0.026538837,1
actual,2,22,scatter_ring_allgather,0,2048,2,49.513873575,0.024176696,0.019199728,0.027293457,1
actual,3,23,scatter_ring_allgather,0,2048,2,48.127563042,0.023499787,0.020122753,0.026780297,1
actual,4,24,scatter_ring_allgather,0,2048,2,48.326655971,0.023597000,0.020114958,0.026722338,1
