phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,nb,0,4096,2,16.330830578,0.003987019,0.000370035,0.006978921,1
warmup,1,1,nb,0,4096,2,1.075556922,0.000262587,0.000004469,0.000386066,1
warmup,2,2,nb,0,4096,2,0.957966270,0.000233878,0.000012644,0.000360104,1
warmup,3,3,nb,0,4096,2,0.830506586,0.000202760,0.000004689,0.000333806,1
warmup,4,4,nb,0,4096,2,0.893523727,0.000218145,0.000004278,0.000348826,1
warmup,5,5,nb,0,4096,2,0.848181959,0.000207076,0.000004719,0.000358714,1
warmup,6,6,nb,0,4096,2,0.880271114,0.000214910,0.000012603,0.000346602,1
warmup,7,7,nb,0,4096,2,0.784629766,0.000191560,0.000003256,0.000304653,1
warmup,8,8,nb,0,4096,2,0.873168179,0.000213176,0.000009678,0.000335250,1
warmup,9,9,nb,0,4096,2,0.733667101,0.000179118,0.000004499,0.000278654,1
warmup,10,10,nb,0,4096,2,0.847774403,0.000206976,0.000007815,0.000319280,1
warmup,11,11,nb,0,4096,2,0.785600406,0.000191797,0.000008185,0.000301787,1
warmup,12,12,nb,0,4096,2,0.870262296,0.000212466,0.000011241,0.000334807,1
warmup,13,13,nb,0,4096,2,0.815523258,0.000199102,0.000005491,0.000310023,1
warmup,14,14,nb,0,4096,2,0.865862196,0.000211392,0.000004078,0.000313449,1
warmup,15,15,nb,0,4096,2,0.676851339,0.000165247,0.000004368,0.000263805,1
warmup,16,16,nb,0,4096,2,0.811298470,0.000198071,0.000005921,0.000305053,1
warmup,17,17,nb,0,4096,2,0.812670327,0.000198406,0.000003857,0.000304552,1
warmup,18,18,nb,0,4096,2,1.317207924,0.000321584,0.000011702,0.000479190,1
warmup,19,19,nb,0,4096,2,1.087816246,0.000265580,0.000002815,0.000412586,1
actual,0,20,nb,0,4096,2,1.288011816,0.000314456,0.000011412,0.000494068,1
actual,1,21,nb,0,4096,2,0.772992155,0.000188719,0.000010200,0.000349036,1
actual,2,22,nb,0,4096,2,1.288459447,0.000314565,0.000011912,0.000490372,1
actual,3,23,nb,0,4096,2,1.119066061,0.000273209,0.000011031,0.000420088,1
actual,4,24,nb,0,4096,2,1.251302161,0.000305494,0.000011582,0.000482896,1
actual,5,25,nb,0,4096,2,1.181907168,0.000288552,0.000011412,0.000419769,1
actual,6,26,nb,0,4096,2,1.128156153,0.000275429,0.000011161,0.000432944,1
actual,7,27,nb,0,4096,2,1.134246520,0.000276916,0.000011661,0.000434253,1
actual,8,28,nb,0,4096,2,1.100749443,0.000268738,0.000011241,0.000402897,1
actual,9,29,nb,0,4096,2,1.004543827,0.000245250,0.000011302,0.000385074,1
actual,10,30,nb,0,4096,2,0.849149583,0.000207312,0.000003066,0.000316805,1
actual,11,31,nb,0,4096,2,0.754863547,0.000184293,0.000004208,0.000290335,1
actual,12,32,nb,0,4096,2,0.805376837,0.000196625,0.000002755,0.000342344,1
actual,13,33,nb,0,4096,2,0.674358748,0.000164638,0.000002775,0.000271129,1
actual,14,34,nb,0,4096,2,0.862761052,0.000210635,0.000004588,0.000327316,1
actual,15,35,nb,0,4096,2,0.825876559,0.000201630,0.000007094,0.000300895,1
actual,16,36,nb,0,4096,2,0.869334207,0.000212240,0.000006382,0.000309310,1
