phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,scatter_recursive_doubling_allgather,0,8192,2,5.476850585,0.000668561,0.000276980,0.000838033,1
warmup,1,1,scatter_recursive_doubling_allgather,0,8192,2,4.283330485,0.000522867,0.000307657,0.001816747,1
warmup,2,2,scatter_recursive_doubling_allgather,0,8192,2,3.545546096,0.000432806,0.000309119,0.001495455,1
warmup,3,3,scatter_recursive_doubling_allgather,0,8192,2,3.442161161,0.000420186,0.000302439,0.001554779,1
warmup,4,4,scatter_recursive_doubling_allgather,0,8192,2,3.753370561,0.000458175,0.000307407,0.001637393,1
warmup,5,5,scatter_recursive_doubling_allgather,0,8192,2,3.891428121,0.000475028,0.000335401,0.001624646,1
warmup,6,6,scatter_recursive_doubling_allgather,0,8192,2,3.410829125,0.000416361,0.000258396,0.000675578,1
warmup,7,7,scatter_recursive_doubling_allgather,0,8192,2,3.392745605,0.000414154,0.000285698,0.000607077,1
warmup,8,8,scatter_recursive_doubling_allgather,0,8192,2,3.461863884,0.000422591,0.000285637,0.001600505,1
warmup,9,9,scatter_recursive_doubling_allgather,0,8192,2,3.448348296,0.000420941,0.000276500,0.000642393,1
warmup,10,10,scatter_recursive_doubling_allgather,0,8192,2,3.183856329,0.000388654,0.000252044,0.001496677,1
warmup,11,11,scatter_recursive_doubling_allgather,0,8192,2,3.349088722,0.000408824,0.000281189,0.000571591,1
warmup,12,12,scatter_recursive_doubling_allgather,0,8192,2,3.159799241,0.000385718,0.000254298,0.001595954,1
warmup,13,13,scatter_recursive_doubling_allgather,0,8192,2,3.226841932,0.000393902,0.000271511,0.001507240,1
warmup,14,14,scatter_recursive_doubling_allgather,0,8192,2,3.263121884,0.000398330,0.000257864,0.001536530,1
warmup,15,15,scatter_recursive_doubling_allgather,0,8192,2,3.184331293,0.000388712,0.000281609,0.000602400,1
warmup,16,16,scatter_recursive_doubling_allgather,0,8192,2,3.272605255,0.000399488,0.000293150,0.000546963,1
warmup,17,17,scatter_recursive_doubling_allgather,0,8192,2,3.388476431,0.000413632,0.000306316,0.001538143,1
warmup,18,18,scatter_recursive_doubling_allgather,0,8192,2,5.040866039,0.000615340,0.000218880,0.001737980,1
warmup,19,19,scatter_recursive_doubling_allgather,0,8192,2,3.364287880,0.000410680,0.000305022,0.001478055,1
actual,0,20,scatter_recursive_doubling_allgather,0,8192,2,3.144729956,0.000383878,0.000269537,0.001514024,1
actual,1,21,scatter_recursive_doubling_allgather,0,8192,2,3.370098315,0.000411389,0.000278934,0.001536883,1
actual,2,22,scatter_recursive_doubling_allgather,0,8192,2,3.280498094,0.000400451,0.000292290,0.001536677,1
actual,3,23,scatter_recursive_doubling_allgather,0,8192,2,3.269374020,0.000399094,0.000271381,0.001536136,1
actual,4,24,scatter_recursive_doubling_allgather,0,8192,2,3.287368291,0.000401290,0.000278363,0.000567597,1
actual,5,25,scatter_recursive_doubling_allgather,0,8192,2,3.513957031,0.000428950,0.000250558,0.000612451,1
actual,6,26,scatter_recursive_doubling_allgather,0,8192,2,3.383326103,0.000413004,0.000262743,0.001439544,1
actual,7,27,scatter_recursive_doubling_allgather,0,8192,2,3.379589796,0.000412548,0.000276219,0.000589427,1
actual,8,28,scatter_recursive_doubling_allgather,0,8192,2,3.189732512,0.000389372,0.000259969,0.001443831,1
actual,9,29,scatter_recursive_doubling_allgather,0,8192,2,3.186967092,0.000389034,0.000272810,0.001516924,1
actual,10,30,scatter_recursive_doubling_allgather,0,8192,2,3.218790838,0.000392919,0.000268866,0.001548004,1
actual,11,31,scatter_recursive_doubling_allgather,0,8192,2,3.336009502,0.000407228,0.000275598,0.001515516,1
actual,12,32,scatter_recursive_doubling_allgather,0,8192,2,3.223032614,0.000393437,0.000262995,0.001523128,1
actual,13,33,scatter_recursive_doubling_allgather,0,8192,2,3.293703391,0.000402063,0.000278172,0.000594717,1
actual,14,34,scatter_recursive_doubling_allgather,0,8192,2,3.542187442,0.000432396,0.000270439,0.000755602,1
actual,15,35,scatter_recursive_doubling_allgather,0,8192,2,3.382183465,0.000412864,0.000285347,0.001575913,1
actual,16,36,scatter_recursive_doubling_allgather,0,8192,2,3.410570982,0.000416329,0.000280257,0.000565190,1
actual,17,37,scatter_recursive_doubling_allgather,0,8192,2,3.330813180,0.000406593,0.000281219,0.001547621,1
actual,18,38,scatter_recursive_doubling_allgather,0,8192,2,3.127018715,0.000381716,0.000266542,0.001576869,1
actual,19,39,scatter_recursive_doubling_allgather,0,8192,2,4.035314829,0.000492592,0.000240793,0.001776251,1
warmup,0,0,scatter_recursive_doubling_allgather,0,8192,3,3.430150234,0.000418720,0.000250138,0.000604544,1
warmup,1,1,scatter_recursive_doubling_allgather,0,8192,3,3.261417078,0.000398122,0.000270499,0.000619290,1
warmup,2,2,scatter_recursive_doubling_allgather,0,8192,3,3.199951141,0.000390619,0.000275739,0.000600057,1
warmup,3,3,scatter_recursive_doubling_allgather,0,8192,3,3.130403599,0.000382129,0.000265389,0.000546405,1
warmup,4,4,scatter_recursive_doubling_allgather,0,8192,3,3.364222567,0.000410672,0.000264448,0.000603563,1
warmup,5,5,scatter_recursive_doubling_allgather,0,8192,3,3.397288568,0.000414708,0.000278545,0.000619073,1
warmup,6,6,scatter_recursive_doubling_allgather,0,8192,3,4.266230276,0.000520780,0.000209864,0.000610014,1
warmup,7,7,scatter_recursive_doubling_allgather,0,8192,3,3.177035108,0.000387822,0.000265670,0.000575567,1
warmup,8,8,scatter_recursive_doubling_allgather,0,8192,3,3.705585762,0.000452342,0.000178064,0.000576963,1
warmup,9,9,scatter_recursive_doubling_allgather,0,8192,3,3.230399345,0.000394336,0.000284404,0.000555274,1
warmup,10,10,scatter_recursive_doubling_allgather,0,8192,3,3.463418629,0.000422781,0.000250291,0.000601135,1
warmup,11,11,scatter_recursive_doubling_allgather,0,8192,3,4.622220045,0.000564236,0.000269546,0.000746070,1
warmup,12,12,scatter_recursive_doubling_allgather,0,8192,3,3.146374686,0.000384079,0.000270679,0.000571471,1
warmup,13,13,scatter_recursive_doubling_allgather,0,8192,3,4.370956227,0.000533564,0.000190187,0.001661808,1
warmup,14,14,scatter_recursive_doubling_allgather,0,8192,3,3.376184654,0.000412132,0.000280656,0.000589014,1
warmup,15,15,scatter_recursive_doubling_allgather,0,8192,3,3.310769443,0.000404147,0.000296999,0.001477999,1
warmup,16,16,scatter_recursive_doubling_allgather,0,8192,3,3.494800906,0.000426611,0.000234802,0.000607658,1
warmup,17,17,scatter_recursive_doubling_allgather,0,8192,3,3.144946935,0.000383905,0.000255320,0.000567666,1
warmup,18,18,scatter_recursive_doubling_allgather,0,8192,3,3.307430853,0.000403739,0.000287501,0.000532781,1
warmup,19,19,scatter_recursive_doubling_allgather,0,8192,3,4.674840876,0.000570659,0.000240961,0.000738930,1
actual,0,20,scatter_recursive_doubling_allgather,0,8192,3,3.110377679,0.000379685,0.000283473,0.000572994,1
actual,1,21,scatter_recursive_doubling_allgather,0,8192,3,3.227623583,0.000393997,0.000282761,0.000591923,1
actual,2,22,scatter_recursive_doubling_allgather,0,8192,3,3.285305352,0.000401038,0.000279315,0.000615253,1
actual,3,23,scatter_recursive_doubling_allgather,0,8192,3,3.530138430,0.000430925,0.000261340,0.000642306,1
actual,4,24,scatter_recursive_doubling_allgather,0,8192,3,3.069250377,0.000374664,0.000241915,0.000559259,1
actual,5,25,scatter_recursive_doubling_allgather,0,8192,3,3.321391613,0.000405443,0.000283684,0.000559362,1
actual,6,26,scatter_recursive_doubling_allgather,0,8192,3,3.293141640,0.000401995,0.000293060,0.000556663,1
actual,7,27,scatter_recursive_doubling_allgather,0,8192,3,3.206980004,0.000391477,0.000263424,0.001449616,1
actual,8,28,scatter_recursive_doubling_allgather,0,8192,3,3.595497356,0.000438903,0.000252602,0.000605175,1
actual,9,29,scatter_recursive_doubling_allgather,0,8192,3,3.191687846,0.000389610,0.000269637,0.000580288,1
actual,10,30,scatter_recursive_doubling_allgather,0,8192,3,3.154492666,0.000385070,0.000278824,0.000579297,1
actual,11,31,scatter_recursive_doubling_allgather,0,8192,3,3.202391193,0.000390917,0.000271732,0.000572845,1
actual,12,32,scatter_recursive_doubling_allgather,0,8192,3,3.204570740,0.000391183,0.000273865,0.001436411,1
actual,13,33,scatter_recursive_doubling_allgather,0,8192,3,3.332376363,0.000406784,0.000268976,0.000757360,1
actual,14,34,scatter_recursive_doubling_allgather,0,8192,3,3.127464455,0.000381771,0.000260590,0.000603980,1
actual,15,35,scatter_recursive_doubling_allgather,0,8192,3,3.145119641,0.000383926,0.000254399,0.000586191,1
actual,16,36,scatter_recursive_doubling_allgather,0,8192,3,3.338114031,0.000407485,0.000275057,0.000587072,1
actual,17,37,scatter_recursive_doubling_allgather,0,8192,3,3.343689270,0.000408165,0.000299463,0.000570842,1
actual,18,38,scatter_recursive_doubling_allgather,0,8192,3,3.130862959,0.000382185,0.000267884,0.000510127,1
actual,19,39,scatter_recursive_doubling_allgather,0,8192,3,3.442140545,0.000420183,0.000276228,0.000603332,1
warmup,0,0,scatter_recursive_doubling_allgather,0,8192,4,3.216431330,0.000392631,0.000268535,0.000597120,1
warmup,1,1,scatter_recursive_doubling_allgather,0,8192,4,3.231432753,0.000394462,0.000266391,0.000534845,1
warmup,2,2,scatter_recursive_doubling_allgather,0,8192,4,3.231528115,0.000394474,0.000279722,0.000564940,1
warmup,3,3,scatter_recursive_doubling_allgather,0,8192,4,3.212527879,0.000392154,0.000274617,0.000544561,1
warmup,4,4,scatter_recursive_doubling_allgather,0,8192,4,3.215804514,0.000392554,0.000255631,0.000564751,1
warmup,5,5,scatter_recursive_doubling_allgather,0,8192,4,3.194125076,0.000389908,0.000271170,0.000604132,1
warmup,6,6,scatter_recursive_doubling_allgather,0,8192,4,3.147756721,0.000384248,0.000279416,0.000590418,1
warmup,7,7,scatter_recursive_doubling_allgather,0,8192,4,3.242389323,0.000395799,0.000284435,0.000548608,1
warmup,8,8,scatter_recursive_doubling_allgather,0,8192,4,3.112442835,0.000379937,0.000265069,0.001472111,1
warmup,9,9,scatter_recursive_doubling_allgather,0,8192,4,3.154675923,0.000385092,0.000272583,0.000530146,1
warmup,10,10,scatter_recursive_doubling_allgather,0,8192,4,3.185623385,0.000388870,0.000282010,0.000575931,1
warmup,11,11,scatter_recursive_doubling_allgather,0,8192,4,3.302473197,0.000403134,0.000291658,0.000581470,1
warmup,12,12,scatter_recursive_doubling_allgather,0,8192,4,3.527211298,0.000430568,0.000201317,0.000810475,1
warmup,13,13,scatter_recursive_doubling_allgather,0,8192,4,3.613731288,0.000441129,0.000280082,0.000765216,1
warmup,14,14,scatter_recursive_doubling_allgather,0,8192,4,3.286089281,0.000401134,0.000291368,0.000598622,1
warmup,15,15,scatter_recursive_doubling_allgather,0,8192,4,3.587222814,0.000437893,0.000248296,0.000670157,1
warmup,16,16,scatter_recursive_doubling_allgather,0,8192,4,3.223444454,0.000393487,0.000265720,0.000539421,1
warmup,17,17,scatter_recursive_doubling_allgather,0,8192,4,3.738670472,0.000456381,0.000244550,0.000679415,1
warmup,18,18,scatter_recursive_doubling_allgather,0,8192,4,3.157129074,0.000385392,0.000265858,0.000678644,1
warmup,19,19,scatter_recursive_doubling_allgather,0,8192,4,3.280673956,0.000400473,0.000287851,0.000548857,1
actual,0,20,scatter_recursive_doubling_allgather,0,8192,4,3.352274033,0.000409213,0.000249709,0.000626875,1
actual,1,21,scatter_recursive_doubling_allgather,0,8192,4,3.162282382,0.000386021,0.000276149,0.000598102,1
actual,2,22,scatter_recursive_doubling_allgather,0,8192,4,3.301409924,0.000403004,0.000263266,0.000588952,1
actual,3,23,scatter_recursive_doubling_allgather,0,8192,4,3.071646106,0.000374957,0.000255100,0.000577142,1
actual,4,24,scatter_recursive_doubling_allgather,0,8192,4,3.257787648,0.000397679,0.000256964,0.000578446,1
actual,5,25,scatter_recursive_doubling_allgather,0,8192,4,3.195916667,0.000390127,0.000270549,0.000565800,1
actual,6,26,scatter_recursive_doubling_allgather,0,8192,4,3.445114230,0.000420546,0.000227887,0.000611898,1
actual,7,27,scatter_recursive_doubling_allgather,0,8192,4,3.230071901,0.000394296,0.000256663,0.000613397,1
actual,8,28,scatter_recursive_doubling_allgather,0,8192,4,3.317729212,0.000404996,0.000250872,0.000619912,1
actual,9,29,scatter_recursive_doubling_allgather,0,8192,4,3.347412935,0.000408620,0.000299893,0.000608073,1
actual,10,30,scatter_recursive_doubling_allgather,0,8192,4,3.262315137,0.000398232,0.000284504,0.000583084,1
actual,11,31,scatter_recursive_doubling_allgather,0,8192,4,3.255650685,0.000397418,0.000263936,0.000584928,1
actual,12,32,scatter_recursive_doubling_allgather,0,8192,4,3.136987168,0.000382933,0.000269748,0.000540883,1
actual,13,33,scatter_recursive_doubling_allgather,0,8192,4,4.140344153,0.000505413,0.000310077,0.000655120,1
actual,14,34,scatter_recursive_doubling_allgather,0,8192,4,3.980322636,0.000485879,0.000282416,0.000593295,1
actual,15,35,scatter_recursive_doubling_allgather,0,8192,4,3.339457028,0.000407649,0.000282662,0.000577774,1
actual,16,36,scatter_recursive_doubling_allgather,0,8192,4,3.457508825,0.000422059,0.000285457,0.000648064,1
actual,17,37,scatter_recursive_doubling_allgather,0,8192,4,3.349358146,0.000408857,0.000301648,0.000605515,1
actual,18,38,scatter_recursive_doubling_allgather,0,8192,4,3.214287052,0.000392369,0.000283283,0.000557606,1
actual,19,39,scatter_recursive_doubling_allgather,0,8192,4,3.431146660,0.000418841,0.000282832,0.000653815,1
warmup,0,0,scatter_recursive_doubling_allgather,0,8192,6,3.273413173,0.000399587,0.000247776,0.000573895,1
warmup,1,1,scatter_recursive_doubling_allgather,0,8192,6,3.191074961,0.000389536,0.000262885,0.000581958,1
warmup,2,2,scatter_recursive_doubling_allgather,0,8192,6,3.459413272,0.000422292,0.000245191,0.000609022,1
warmup,3,3,scatter_recursive_doubling_allgather,0,8192,6,3.293776614,0.000402072,0.000280307,0.000624101,1
warmup,4,4,scatter_recursive_doubling_allgather,0,8192,6,3.243881892,0.000395982,0.000282872,0.000572032,1
warmup,5,5,scatter_recursive_doubling_allgather,0,8192,6,46.434400857,0.005668262,0.000289493,0.005892337,1
warmup,6,6,scatter_recursive_doubling_allgather,0,8192,6,3.292868585,0.000401961,0.000287971,0.000564508,1
warmup,7,7,scatter_recursive_doubling_allgather,0,8192,6,3.500003435,0.000427247,0.000301878,0.000615596,1
warmup,8,8,scatter_recursive_doubling_allgather,0,8192,6,3.213427568,0.000392264,0.000275979,0.000552737,1
