phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,binomial,0,2048,2,3.680351447,0.001797047,0.000020038,0.004307891,1
warmup,1,1,binomial,0,2048,2,0.356012997,0.000173834,0.000012794,0.000254779,1
warmup,2,2,binomial,0,2048,2,0.369122784,0.000180236,0.000007414,0.000282531,1
warmup,3,3,binomial,0,2048,2,0.330539036,0.000161396,0.000011521,0.000243306,1
warmup,4,4,binomial,0,2048,2,0.394836779,0.000192791,0.000008226,0.000277732,1
warmup,5,5,binomial,0,2048,2,0.325502404,0.000158937,0.000008115,0.000228080,1
warmup,6,6,binomial,0,2048,2,0.383644050,0.000187326,0.000008156,0.000282030,1
warmup,7,7,binomial,0,2048,2,0.345150154,0.000168530,0.000011451,0.000254126,1
warmup,8,8,binomial,0,2048,2,0.367143536,0.000179269,0.000008166,0.000279013,1
warmup,9,9,binomial,0,2048,2,0.342972836,0.000167467,0.000008055,0.000248556,1
warmup,10,10,binomial,0,2048,2,0.387645667,0.000189280,0.000011943,0.000279924,1
warmup,11,11,binomial,0,2048,2,0.348428967,0.000170131,0.000011361,0.000254438,1
warmup,12,12,binomial,0,2048,2,0.399849150,0.000195239,0.000008246,0.000285537,1
warmup,13,13,binomial,0,2048,2,0.340625614,0.000166321,0.000008205,0.000263614,1
warmup,14,14,binomial,0,2048,2,0.320138682,0.000156318,0.000005340,0.000233959,1
warmup,15,15,binomial,0,2048,2,0.370200533,0.000180762,0.000011571,0.000262802,1
warmup,16,16,binomial,0,2048,2,0.378431509,0.000184781,0.000008175,0.000270647,1
warmup,17,17,binomial,0,2048,2,0.380899942,0.000185986,0.000013335,0.000275306,1
warmup,18,18,binomial,0,2048,2,0.351691091,0.000171724,0.000008666,0.000264428,1
warmup,19,19,binomial,0,2048,2,0.354513812,0.000173102,0.000013144,0.000258485,1
warmup,20,20,binomial,0,2048,2,0.361176559,0.000176356,0.000008145,0.000263486,1
warmup,21,21,binomial,0,2048,2,0.326868688,0.000159604,0.000008246,0.000235642,1
warmup,22,22,binomial,0,2048,2,0.370597561,0.000180956,0.000006582,0.000270607,1
warmup,23,23,binomial,0,2048,2,0.351558751,0.000171660,0.000017433,0.000248996,1
warmup,24,24,binomial,0,2048,2,0.347555791,0.000169705,0.000008035,0.000246693,1
warmup,25,25,binomial,0,2048,2,0.353580135,0.000172647,0.000008196,0.000253204,1
warmup,26,26,binomial,0,2048,2,0.364633871,0.000178044,0.000008196,0.000253786,1
