phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,binomial,0,8192,2,54.433731603,0.006644743,0.000020378,0.014443685,1
warmup,1,1,binomial,0,8192,2,1.642680033,0.000200522,0.000005931,0.000402558,1
warmup,2,2,binomial,0,8192,2,2.444237434,0.000298369,0.000010049,0.000426089,1
warmup,3,3,binomial,0,8192,2,1.649660701,0.000201375,0.000010029,0.000308229,1
warmup,4,4,binomial,0,8192,2,2.345949789,0.000286371,0.000010149,0.000402533,1
warmup,5,5,binomial,0,8192,2,1.636060669,0.000199714,0.000009889,0.000321472,1
warmup,6,6,binomial,0,8192,2,2.435760232,0.000297334,0.000010200,0.000426930,1
warmup,7,7,binomial,0,8192,2,1.642060070,0.000200447,0.000009968,0.000344075,1
warmup,8,8,binomial,0,8192,2,2.367035635,0.000288945,0.000010039,0.000425867,1
warmup,9,9,binomial,0,8192,2,1.442872628,0.000176132,0.000001683,0.000290305,1
warmup,10,10,binomial,0,8192,2,2.183458805,0.000266535,0.000014658,0.000409095,1
warmup,11,11,binomial,0,8192,2,1.542985470,0.000188353,0.000010039,0.000292739,1
warmup,12,12,binomial,0,8192,2,2.163628797,0.000264115,0.000009718,0.000388398,1
warmup,13,13,binomial,0,8192,2,1.479937718,0.000180656,0.000009879,0.000287128,1
warmup,14,14,binomial,0,8192,2,2.112087331,0.000257823,0.000013214,0.000368963,1
warmup,15,15,binomial,0,8192,2,2.212780466,0.000270115,0.000010049,0.000362420,1
warmup,16,16,binomial,0,8192,2,2.094257895,0.000255647,0.000014518,0.000354666,1
warmup,17,17,binomial,0,8192,2,1.518224149,0.000185330,0.000009587,0.000284844,1
warmup,18,18,binomial,0,8192,2,2.087828562,0.000254862,0.000014227,0.000372350,1
warmup,19,19,binomial,0,8192,2,1.595639894,0.000194780,0.000009488,0.000303119,1
actual,0,20,binomial,0,8192,2,2.285235118,0.000278959,0.000009989,0.000396162,1
actual,1,21,binomial,0,8192,2,1.599595937,0.000195263,0.000007734,0.000303308,1
actual,2,22,binomial,0,8192,2,2.049202403,0.000250147,0.000014447,0.000356617,1
actual,3,23,binomial,0,8192,2,1.887009428,0.000230348,0.000009558,0.000335119,1
actual,4,24,binomial,0,8192,2,2.002475593,0.000244443,0.000014076,0.000358300,1
actual,5,25,binomial,0,8192,2,1.590108361,0.000194105,0.000009437,0.000291747,1
actual,6,26,binomial,0,8192,2,2.168086243,0.000264659,0.000014457,0.000380363,1
actual,7,27,binomial,0,8192,2,1.516967908,0.000185177,0.000009488,0.000288521,1
actual,8,28,binomial,0,8192,2,2.101259901,0.000256501,0.000009899,0.000365245,1
actual,9,29,binomial,0,8192,2,1.594295861,0.000194616,0.000009979,0.000301465,1
actual,10,30,binomial,0,8192,2,2.048046005,0.000250006,0.000012393,0.000364093,1
actual,11,31,binomial,0,8192,2,1.600559035,0.000195381,0.000003887,0.000310721,1
actual,12,32,binomial,0,8192,2,2.048986381,0.000250120,0.000009738,0.000370914,1
actual,13,33,binomial,0,8192,2,1.606167464,0.000196065,0.000000451,0.000297077,1
actual,14,34,binomial,0,8192,2,2.138987995,0.000261107,0.000007614,0.000371075,1
actual,15,35,binomial,0,8192,2,1.532392197,0.000187060,0.000001813,0.000282728,1
actual,16,36,binomial,0,8192,2,2.096373659,0.000255905,0.000009377,0.000360144,1
actual,17,37,binomial,0,8192,2,1.614043991,0.000197027,0.000009548,0.000289694,1
actual,18,38,binomial,0,8192,2,2.082099499,0.000254163,0.000014187,0.000361987,1
actual,19,39,binomial,0,8192,2,1.559204462,0.000190333,0.000001724,0.000285175,1
warmup,0,0,binomial,0,8192,3,1.969967664,0.000240475,0.000012424,0.000342932,1
warmup,1,1,binomial,0,8192,3,1.605241481,0.000195952,0.000010068,0.000290515,1
warmup,2,2,binomial,0,8192,3,2.130222406,0.000260037,0.000014367,0.000370353,1
warmup,3,3,binomial,0,8192,3,1.604760552,0.000195894,0.000005811,0.000287029,1
warmup,4,4,binomial,0,8192,3,2.179679086,0.000266074,0.000014397,0.000377399,1
warmup,5,5,binomial,0,8192,3,1.615546856,0.000197210,0.000001654,0.000299331,1
warmup,6,6,binomial,0,8192,3,2.179629773,0.000266068,0.000009628,0.000392878,1
warmup,7,7,binomial,0,8192,3,1.565690065,0.000191124,0.000009417,0.000282470,1
warmup,8,8,binomial,0,8192,3,2.131294852,0.000260168,0.000001533,0.000380053,1
warmup,9,9,binomial,0,8192,3,1.505038164,0.000183720,0.000009458,0.000275196,1
warmup,10,10,binomial,0,8192,3,2.153830609,0.000262919,0.000009548,0.000371938,1
warmup,11,11,binomial,0,8192,3,1.496156130,0.000182636,0.000000702,0.000284896,1
warmup,12,12,binomial,0,8192,3,2.180750444,0.000266205,0.000009388,0.000428873,1
warmup,13,13,binomial,0,8192,3,1.499694663,0.000183068,0.000003226,0.000284753,1
warmup,14,14,binomial,0,8192,3,2.178152081,0.000265888,0.000009487,0.000381984,1
warmup,15,15,binomial,0,8192,3,1.537208379,0.000187648,0.000005270,0.000285415,1
warmup,16,16,binomial,0,8192,3,2.151834694,0.000262675,0.000009397,0.000369041,1
warmup,17,17,binomial,0,8192,3,1.561810910,0.000190651,0.000001683,0.000309772,1
