phase,phase_iteration,global_iteration,algorithm,cvar_value,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,binomial,1,0,512,2,1.487032246,0.002904360,0.000026029,0.005098975,1
warmup,1,1,binomial,1,0,512,2,0.064189555,0.000125370,0.000000901,0.000205685,1
warmup,2,2,binomial,1,0,512,2,0.049619479,0.000096913,0.000001794,0.000155011,1
warmup,3,3,binomial,1,0,512,2,0.057500676,0.000112306,0.000002866,0.000172784,1
warmup,4,4,binomial,1,0,512,2,0.064002787,0.000125005,0.000005330,0.000192783,1
warmup,5,5,binomial,1,0,512,2,0.074029526,0.000144589,0.000005881,0.000229841,1
warmup,6,6,binomial,1,0,512,2,0.042893430,0.000083776,0.000001863,0.000134542,1
warmup,7,7,binomial,1,0,512,2,0.063831270,0.000124670,0.000005641,0.000194174,1
warmup,8,8,binomial,1,0,512,2,0.046877788,0.000091558,0.000003186,0.000157655,1
warmup,9,9,binomial,1,0,512,2,0.064179388,0.000125350,0.000005991,0.000202519,1
warmup,10,10,binomial,1,0,512,2,0.048163312,0.000094069,0.000002876,0.000165871,1
warmup,11,11,binomial,1,0,512,2,0.072300726,0.000141212,0.000005811,0.000229189,1
warmup,12,12,binomial,1,0,512,2,0.042802310,0.000083598,0.000002225,0.000169288,1
warmup,13,13,binomial,1,0,512,2,0.065907969,0.000128727,0.000005871,0.000211686,1
warmup,14,14,binomial,1,0,512,2,0.040864106,0.000079813,0.000002745,0.000144040,1
warmup,15,15,binomial,1,0,512,2,0.058494981,0.000114248,0.000001784,0.000183825,1
warmup,16,16,binomial,1,0,512,2,0.044241057,0.000086408,0.000002766,0.000156264,1
warmup,17,17,binomial,1,0,512,2,0.058837669,0.000114917,0.000001473,0.000187172,1
warmup,18,18,binomial,1,0,512,2,0.042558669,0.000083122,0.000002866,0.000158988,1
warmup,19,19,binomial,1,0,512,2,0.056135740,0.000109640,0.000001483,0.000192943,1
warmup,20,20,binomial,1,0,512,2,0.045987948,0.000089820,0.000003557,0.000157405,1
warmup,21,21,binomial,1,0,512,2,0.063722231,0.000124457,0.000005580,0.000215085,1
warmup,22,22,binomial,1,0,512,2,0.048806457,0.000095325,0.000002826,0.000165580,1
warmup,23,23,binomial,1,0,512,2,0.060207549,0.000117593,0.000005631,0.000186339,1
