phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,pipelined_tree,0,1024,2,1.449369863,0.001415400,0.000034535,0.003754039,1
warmup,1,1,pipelined_tree,0,1024,2,0.229850148,0.000224463,0.000001724,0.001452794,1
warmup,2,2,pipelined_tree,0,1024,2,0.457814617,0.000447085,0.000003456,0.001501947,1
warmup,3,3,pipelined_tree,0,1024,2,0.200541243,0.000195841,0.000001102,0.000380884,1
warmup,4,4,pipelined_tree,0,1024,2,0.219143624,0.000214007,0.000001102,0.001436540,1
warmup,5,5,pipelined_tree,0,1024,2,0.202418858,0.000197675,0.000001052,0.001388350,1
warmup,6,6,pipelined_tree,0,1024,2,0.203485503,0.000198716,0.000004148,0.000350045,1
warmup,7,7,pipelined_tree,0,1024,2,0.199758507,0.000195077,0.000000982,0.001428695,1
warmup,8,8,pipelined_tree,0,1024,2,0.224390283,0.000219131,0.000001162,0.001412382,1
warmup,9,9,pipelined_tree,0,1024,2,0.207311199,0.000202452,0.000001152,0.001361086,1
warmup,10,10,pipelined_tree,0,1024,2,0.281104104,0.000274516,0.000001072,0.001392986,1
warmup,11,11,pipelined_tree,0,1024,2,0.208626369,0.000203737,0.000001453,0.001393609,1
warmup,12,12,pipelined_tree,0,1024,2,0.207146817,0.000202292,0.000001403,0.001432747,1
warmup,13,13,pipelined_tree,0,1024,2,0.209856461,0.000204938,0.000001032,0.001385149,1
warmup,14,14,pipelined_tree,0,1024,2,0.204587611,0.000199793,0.000005550,0.001299153,1
warmup,15,15,pipelined_tree,0,1024,2,0.185857051,0.000181501,0.000001122,0.000334056,1
warmup,16,16,pipelined_tree,0,1024,2,0.194459598,0.000189902,0.000001012,0.000349356,1
warmup,17,17,pipelined_tree,0,1024,2,0.194526520,0.000189967,0.000001643,0.000362412,1
warmup,18,18,pipelined_tree,0,1024,2,0.188842476,0.000184416,0.000001172,0.000323076,1
warmup,19,19,pipelined_tree,0,1024,2,0.182339290,0.000178066,0.000003156,0.000309751,1
warmup,20,20,pipelined_tree,0,1024,2,0.192665890,0.000188150,0.000001082,0.000349495,1
warmup,21,21,pipelined_tree,0,1024,2,0.184430820,0.000180108,0.000001002,0.000335391,1
warmup,22,22,pipelined_tree,0,1024,2,0.191504053,0.000187016,0.000001083,0.000342332,1
warmup,23,23,pipelined_tree,0,1024,2,0.465599869,0.000454687,0.000000932,0.001448868,1
warmup,24,24,pipelined_tree,0,1024,2,0.206435792,0.000201597,0.000000961,0.000353343,1
warmup,25,25,pipelined_tree,0,1024,2,0.183074143,0.000178783,0.000001032,0.001255099,1
warmup,26,26,pipelined_tree,0,1024,2,0.186862645,0.000182483,0.000001182,0.000416572,1
warmup,27,27,pipelined_tree,0,1024,2,0.180493799,0.000176263,0.000000962,0.001340300,1
warmup,28,28,pipelined_tree,0,1024,2,0.193279719,0.000188750,0.000001122,0.000340631,1
warmup,29,29,pipelined_tree,0,1024,2,0.198608659,0.000193954,0.000001012,0.001392290,1
warmup,30,30,pipelined_tree,0,1024,2,0.187739986,0.000183340,0.000001002,0.000352030,1
warmup,31,31,pipelined_tree,0,1024,2,0.179867620,0.000175652,0.000001052,0.000313918,1
warmup,32,32,pipelined_tree,0,1024,2,0.188893540,0.000184466,0.000001132,0.000336381,1
warmup,33,33,pipelined_tree,0,1024,2,0.182793151,0.000178509,0.000000921,0.000342983,1
warmup,34,34,pipelined_tree,0,1024,2,0.192025464,0.000187525,0.000001022,0.000330019,1
warmup,35,35,pipelined_tree,0,1024,2,0.175020811,0.000170919,0.000001082,0.000333167,1
warmup,36,36,pipelined_tree,0,1024,2,0.190361806,0.000185900,0.000000922,0.001414482,1
warmup,37,37,pipelined_tree,0,1024,2,0.183005250,0.000178716,0.000000862,0.001339271,1
warmup,38,38,pipelined_tree,0,1024,2,0.187596022,0.000183199,0.000000982,0.000330860,1
warmup,39,39,pipelined_tree,0,1024,2,0.172091572,0.000168058,0.000000951,0.000299901,1
warmup,40,40,pipelined_tree,0,1024,2,0.184120085,0.000179805,0.000000922,0.000337876,1
warmup,41,41,pipelined_tree,0,1024,2,0.194775562,0.000190211,0.000000921,0.001310972,1
warmup,42,42,pipelined_tree,0,1024,2,0.183696955,0.000179392,0.000001082,0.000336994,1
warmup,43,43,pipelined_tree,0,1024,2,0.177818461,0.000173651,0.000000922,0.000333405,1
warmup,44,44,pipelined_tree,0,1024,2,0.185547015,0.000181198,0.000000972,0.000330652,1
warmup,45,45,pipelined_tree,0,1024,2,0.194396551,0.000189840,0.000001042,0.001423982,1
warmup,46,46,pipelined_tree,0,1024,2,0.177383409,0.000173226,0.000000901,0.000329199,1
warmup,47,47,pipelined_tree,0,1024,2,0.175681035,0.000171564,0.000000982,0.000327485,1
warmup,48,48,pipelined_tree,0,1024,2,0.185007722,0.000180672,0.000001022,0.000345170,1
warmup,49,49,pipelined_tree,0,1024,2,0.177515034,0.000173355,0.000001042,0.000359004,1
actual,0,50,pipelined_tree,0,1024,2,0.184580080,0.000180254,0.000000942,0.000367710,1
