phase,phase_iteration,global_iteration,algorithm,cvar_value,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,24,24,binomial,1,0,128,2,0.008060472,0.000062972,0.000004358,0.000115557,1
warmup,25,25,binomial,1,0,128,2,0.009260815,0.000072350,0.000005370,0.000117792,1
warmup,26,26,binomial,1,0,128,2,0.007426066,0.000058016,0.000002294,0.000104677,1
warmup,27,27,binomial,1,0,128,2,0.009299730,0.000072654,0.000005110,0.000123181,1
warmup,28,28,binomial,1,0,128,2,0.008333730,0.000065107,0.000004138,0.000115988,1
warmup,29,29,binomial,1,0,128,2,0.009438328,0.000073737,0.000008315,0.000115978,1
warmup,30,30,binomial,1,0,128,2,0.008173217,0.000063853,0.000005190,0.000112211,1
warmup,31,31,binomial,1,0,128,2,0.008772902,0.000068538,0.000004939,0.000108304,1
warmup,32,32,binomial,1,0,128,2,0.008881455,0.000069386,0.000005130,0.000129002,1
warmup,33,33,binomial,1,0,128,2,0.008930354,0.000069768,0.000005109,0.000116329,1
warmup,34,34,binomial,1,0,128,2,0.007830177,0.000061173,0.000002554,0.000104847,1
warmup,35,35,binomial,1,0,128,2,0.009131477,0.000071340,0.000005180,0.000121508,1
warmup,36,36,binomial,1,0,128,2,0.008448674,0.000066005,0.000008355,0.000107081,1
warmup,37,37,binomial,1,0,128,2,0.009243331,0.000072214,0.000005130,0.000117672,1
warmup,38,38,binomial,1,0,128,2,0.007631014,0.000059617,0.000002405,0.000097574,1
warmup,39,39,binomial,1,0,128,2,0.009026105,0.000070516,0.000005170,0.000119845,1
warmup,40,40,binomial,1,0,128,2,0.007680320,0.000060003,0.000001102,0.000095219,1
warmup,41,41,binomial,1,0,128,2,0.009332221,0.000072908,0.000005109,0.000125766,1
warmup,42,42,binomial,1,0,128,2,0.008136487,0.000063566,0.000002004,0.000108093,1
warmup,43,43,binomial,1,0,128,2,0.009248542,0.000072254,0.000008145,0.000120987,1
warmup,44,44,binomial,1,0,128,2,0.007658735,0.000059834,0.000002124,0.000109757,1
warmup,45,45,binomial,1,0,128,2,0.009024946,0.000070507,0.000005060,0.000120266,1
warmup,46,46,binomial,1,0,128,2,0.008115091,0.000063399,0.000002394,0.000117220,1
warmup,47,47,binomial,1,0,128,2,0.009037863,0.000070608,0.000004920,0.000110037,1
warmup,48,48,binomial,1,0,128,2,0.007906606,0.000061770,0.000002284,0.000108283,1
warmup,49,49,binomial,1,0,128,2,0.008675861,0.000067780,0.000004999,0.000115897,1
actual,0,50,binomial,1,0,128,2,0.008510464,0.000066488,0.000002545,0.000123381,1
actual,1,51,binomial,1,0,128,2,0.008639115,0.000067493,0.000004990,0.000112351,1
actual,2,52,binomial,1,0,128,2,0.008523075,0.000066587,0.000004218,0.000121689,1
actual,3,53,binomial,1,0,128,2,0.008839558,0.000069059,0.000004939,0.000121208,1
actual,4,54,binomial,1,0,128,2,0.008029835,0.000062733,0.000005130,0.000106200,1
actual,5,55,binomial,1,0,128,2,0.009224541,0.000072067,0.000005059,0.000120205,1
actual,6,56,binomial,1,0,128,2,0.008225074,0.000064258,0.000002435,0.000115517,1
actual,7,57,binomial,1,0,128,2,0.009147785,0.000071467,0.000008526,0.000121097,1
actual,8,58,binomial,1,0,128,2,0.007674920,0.000059960,0.000002194,0.000103144,1
actual,9,59,binomial,1,0,128,2,0.008803959,0.000068781,0.000005059,0.000109526,1
actual,10,60,binomial,1,0,128,2,0.008087826,0.000063186,0.000002214,0.000110207,1
actual,11,61,binomial,1,0,128,2,0.009200660,0.000071880,0.000005380,0.000116960,1
actual,12,62,binomial,1,0,128,2,0.007976956,0.000062320,0.000002345,0.000106239,1
actual,13,63,binomial,1,0,128,2,0.009535652,0.000074497,0.000005089,0.000123642,1
actual,14,64,binomial,1,0,128,2,0.008749153,0.000068353,0.000007745,0.000122030,1
actual,15,65,binomial,1,0,128,2,0.008680554,0.000067817,0.000005190,0.000111850,1
actual,16,66,binomial,1,0,128,2,0.007857641,0.000061388,0.000002474,0.000104616,1
actual,17,67,binomial,1,0,128,2,0.008742389,0.000068300,0.000004899,0.000115236,1
actual,18,68,binomial,1,0,128,2,0.008219100,0.000064212,0.000005149,0.000114044,1
actual,19,69,binomial,1,0,128,2,0.008856200,0.000069189,0.000005079,0.000104807,1
actual,20,70,binomial,1,0,128,2,0.007852749,0.000061350,0.000002224,0.000108163,1
actual,21,71,binomial,1,0,128,2,0.009836588,0.000076848,0.000008386,0.000127049,1
actual,22,72,binomial,1,0,128,2,0.007826114,0.000061142,0.000004148,0.000105729,1
actual,23,73,binomial,1,0,128,2,0.009072122,0.000070876,0.000005240,0.000122961,1
actual,24,74,binomial,1,0,128,2,0.007875916,0.000061531,0.000002335,0.000110317,1
actual,25,75,binomial,1,0,128,2,0.009332578,0.000072911,0.000004969,0.000116479,1
actual,26,76,binomial,1,0,128,2,0.008173122,0.000063853,0.000004999,0.000120026,1
actual,27,77,binomial,1,0,128,2,0.009096622,0.000071067,0.000005280,0.000112742,1
actual,28,78,binomial,1,0,128,2,0.008400001,0.000065625,0.000004138,0.000111309,1
actual,29,79,binomial,1,0,128,2,0.008755311,0.000068401,0.000005350,0.000116950,1
actual,30,80,binomial,1,0,128,2,0.008086017,0.000063172,0.000002154,0.000111981,1
actual,31,81,binomial,1,0,128,2,0.009141878,0.000071421,0.000005250,0.000117782,1
actual,32,82,binomial,1,0,128,2,0.007929972,0.000061953,0.000002174,0.000104336,1
actual,33,83,binomial,1,0,128,2,0.009265455,0.000072386,0.000004909,0.000115076,1
actual,34,84,binomial,1,0,128,2,0.008354479,0.000065269,0.000004088,0.000114726,1
actual,35,85,binomial,1,0,128,2,0.009458596,0.000073895,0.000008166,0.000113624,1
actual,36,86,binomial,1,0,128,2,0.007547429,0.000058964,0.000002775,0.000097574,1
actual,37,87,binomial,1,0,128,2,0.009347146,0.000073025,0.000005179,0.000113764,1
actual,38,88,binomial,1,0,128,2,0.008066980,0.000063023,0.000002295,0.000110257,1
actual,39,89,binomial,1,0,128,2,0.008924078,0.000069719,0.000005090,0.000118733,1
actual,40,90,binomial,1,0,128,2,0.008202952,0.000064086,0.000002124,0.000112020,1
actual,41,91,binomial,1,0,128,2,0.008635394,0.000067464,0.000004949,0.000113423,1
actual,42,92,binomial,1,0,128,2,0.009126372,0.000071300,0.000009909,0.000122910,1
actual,43,93,binomial,1,0,128,2,0.009130656,0.000071333,0.000005290,0.000123662,1
actual,44,94,binomial,1,0,128,2,0.007762484,0.000060644,0.000002255,0.000109837,1
actual,45,95,binomial,1,0,128,2,0.008986212,0.000070205,0.000004950,0.000113042,1
actual,46,96,binomial,1,0,128,2,0.007731588,0.000060403,0.000002154,0.000111800,1
actual,47,97,binomial,1,0,128,2,0.008772553,0.000068536,0.000005010,0.000118743,1
actual,48,98,binomial,1,0,128,2,0.007923894,0.000061905,0.000002375,0.000108694,1
actual,49,99,binomial,1,0,128,2,0.009510086,0.000074298,0.000008185,0.000120977,1
warmup,0,0,binomial,1,0,128,3,0.008152877,0.000063694,0.000005381,0.000113663,1
warmup,1,1,binomial,1,0,128,3,0.009022397,0.000070487,0.000005080,0.000113613,1
warmup,2,2,binomial,1,0,128,3,0.007815478,0.000061058,0.000004168,0.000107823,1
warmup,3,3,binomial,1,0,128,3,0.009169797,0.000071639,0.000005190,0.000115938,1
warmup,4,4,binomial,1,0,128,3,0.007934276,0.000061987,0.000002375,0.000105358,1
warmup,5,5,binomial,1,0,128,3,0.008892628,0.000069474,0.000005180,0.000112411,1
warmup,6,6,binomial,1,0,128,3,0.008444544,0.000065973,0.000006171,0.000119645,1
warmup,7,7,binomial,1,0,128,3,0.008757278,0.000068416,0.000005310,0.000116189,1
warmup,8,8,binomial,1,0,128,3,0.008342932,0.000065179,0.000002434,0.000113794,1
warmup,9,9,binomial,1,0,128,3,0.008863875,0.000069249,0.000004970,0.000119454,1
warmup,10,10,binomial,1,0,128,3,0.007897514,0.000061699,0.000004990,0.000108454,1
warmup,11,11,binomial,1,0,128,3,0.009238708,0.000072177,0.000004950,0.000116619,1
warmup,12,12,binomial,1,0,128,3,0.007897836,0.000061702,0.000005270,0.000099678,1
warmup,13,13,binomial,1,0,128,3,0.009516068,0.000074344,0.000008166,0.000125525,1
warmup,14,14,binomial,1,0,128,3,0.007908159,0.000061782,0.000002164,0.000113964,1
warmup,15,15,binomial,1,0,128,3,0.009379280,0.000073276,0.000005190,0.000125346,1
warmup,16,16,binomial,1,0,128,3,0.008295224,0.000064806,0.000004969,0.000120367,1
warmup,17,17,binomial,1,0,128,3,0.008934845,0.000069803,0.000005240,0.000116259,1
warmup,18,18,binomial,1,0,128,3,0.008142534,0.000063614,0.000004999,0.000110327,1
warmup,19,19,binomial,1,0,128,3,0.009029966,0.000070547,0.000005120,0.000120667,1
warmup,20,20,binomial,1,0,128,3,0.008228511,0.000064285,0.000004649,0.000122360,1
warmup,21,21,binomial,1,0,128,3,0.009387927,0.000073343,0.000005330,0.000118553,1
warmup,22,22,binomial,1,0,128,3,0.008228666,0.000064286,0.000005029,0.000114575,1
warmup,23,23,binomial,1,0,128,3,0.009359481,0.000073121,0.000005110,0.000120847,1
warmup,24,24,binomial,1,0,128,3,0.007783437,0.000060808,0.000002565,0.000104537,1
warmup,25,25,binomial,1,0,128,3,0.009167167,0.000071618,0.000005040,0.000112662,1
warmup,26,26,binomial,1,0,128,3,0.008169178,0.000063822,0.000004248,0.000112301,1
warmup,27,27,binomial,1,0,128,3,0.009510958,0.000074304,0.000008075,0.000122710,1
warmup,28,28,binomial,1,0,128,3,0.007881288,0.000061573,0.000004409,0.000112912,1
warmup,29,29,binomial,1,0,128,3,0.009189630,0.000071794,0.000005250,0.000121980,1
warmup,30,30,binomial,1,0,128,3,0.007996573,0.000062473,0.000002224,0.000104727,1
warmup,31,31,binomial,1,0,128,3,0.008998648,0.000070302,0.000005129,0.000114305,1
warmup,32,32,binomial,1,0,128,3,0.007780598,0.000060786,0.000002365,0.000102522,1
warmup,33,33,binomial,1,0,128,3,0.008838418,0.000069050,0.000004929,0.000117471,1
warmup,34,34,binomial,1,0,128,3,0.008525957,0.000066609,0.000002394,0.000109836,1
warmup,35,35,binomial,1,0,128,3,0.008550377,0.000066800,0.000005260,0.000117450,1
warmup,36,36,binomial,1,0,128,3,0.008090957,0.000063211,0.000005059,0.000108564,1
warmup,37,37,binomial,1,0,128,3,0.009001090,0.000070321,0.000005240,0.000122921,1
warmup,38,38,binomial,1,0,128,3,0.007721618,0.000060325,0.000002384,0.000106330,1
warmup,39,39,binomial,1,0,128,3,0.009017704,0.000070451,0.000005000,0.000117872,1
warmup,40,40,binomial,1,0,128,3,0.008232633,0.000064317,0.000005240,0.000109996,1
warmup,41,41,binomial,1,0,128,3,0.009541554,0.000074543,0.000008155,0.000113864,1
warmup,42,42,binomial,1,0,128,3,0.007743983,0.000060500,0.000005070,0.000109886,1
warmup,43,43,binomial,1,0,128,3,0.008853213,0.000069166,0.000005160,0.000113914,1
warmup,44,44,binomial,1,0,128,3,0.007846815,0.000061303,0.000002305,0.000103254,1
warmup,45,45,binomial,1,0,128,3,0.008868638,0.000069286,0.000005010,0.000111550,1
warmup,46,46,binomial,1,0,128,3,0.007991892,0.000062437,0.000002314,0.000107031,1
warmup,47,47,binomial,1,0,128,3,0.009040996,0.000070633,0.000005010,0.000113623,1
warmup,48,48,binomial,1,0,128,3,0.008247959,0.000064437,0.000004278,0.000114696,1
warmup,49,49,binomial,1,0,128,3,0.008669497,0.000067730,0.000005129,0.000108104,1
actual,0,50,binomial,1,0,128,3,0.008131246,0.000063525,0.000005160,0.000104206,1
actual,1,51,binomial,1,0,128,3,0.009212535,0.000071973,0.000005260,0.000111911,1
actual,2,52,binomial,1,0,128,3,0.007984816,0.000062381,0.000002374,0.000108774,1
actual,3,53,binomial,1,0,128,3,0.008645527,0.000067543,0.000005179,0.000108925,1
actual,4,54,binomial,1,0,128,3,0.007847891,0.000061312,0.000002394,0.000104195,1
actual,5,55,binomial,1,0,128,3,0.009213327,0.000071979,0.000005170,0.000115457,1
actual,6,56,binomial,1,0,128,3,0.007934874,0.000061991,0.000002404,0.000107161,1
actual,7,57,binomial,1,0,128,3,0.009271845,0.000072436,0.000005130,0.000121559,1
actual,8,58,binomial,1,0,128,3,0.008027516,0.000062715,0.000004398,0.000110838,1
actual,9,59,binomial,1,0,128,3,0.009050455,0.000070707,0.000004920,0.000110568,1
actual,10,60,binomial,1,0,128,3,0.007897322,0.000061698,0.000005129,0.000106450,1
actual,11,61,binomial,1,0,128,3,0.009282822,0.000072522,0.000005059,0.000116900,1
actual,12,62,binomial,1,0,128,3,0.008286295,0.000064737,0.000004408,0.000109726,1
actual,13,63,binomial,1,0,128,3,0.009317814,0.000072795,0.000005040,0.000119504,1
actual,14,64,binomial,1,0,128,3,0.008443055,0.000065961,0.000002224,0.000117891,1
actual,15,65,binomial,1,0,128,3,0.008768043,0.000068500,0.000005079,0.000111619,1
actual,16,66,binomial,1,0,128,3,0.008118339,0.000063425,0.000004108,0.000111950,1
actual,17,67,binomial,1,0,128,3,0.008720648,0.000068130,0.000005210,0.000112662,1
actual,18,68,binomial,1,0,128,3,0.007856146,0.000061376,0.000002254,0.000111670,1
actual,19,69,binomial,1,0,128,3,0.010744299,0.000083940,0.000005180,0.000130906,1
actual,20,70,binomial,1,0,128,3,0.008147206,0.000063650,0.000002154,0.000110618,1
actual,21,71,binomial,1,0,128,3,0.009106640,0.000071146,0.000005120,0.000109265,1
actual,22,72,binomial,1,0,128,3,0.008090915,0.000063210,0.000004969,0.000108655,1
actual,23,73,binomial,1,0,128,3,0.008866753,0.000069272,0.000005040,0.000113433,1
actual,24,74,binomial,1,0,128,3,0.008177283,0.000063885,0.000004478,0.000112321,1
actual,25,75,binomial,1,0,128,3,0.009561648,0.000074700,0.000005150,0.000119024,1
actual,26,76,binomial,1,0,128,3,0.008567369,0.000066933,0.000005260,0.000113674,1
actual,27,77,binomial,1,0,128,3,0.008659344,0.000067651,0.000005029,0.000114555,1
actual,28,78,binomial,1,0,128,3,0.008032016,0.000062750,0.000004177,0.000106681,1
actual,29,79,binomial,1,0,128,3,0.009336700,0.000072943,0.000005230,0.000125296,1
actual,30,80,binomial,1,0,128,3,0.007670667,0.000059927,0.000004288,0.000110227,1
actual,31,81,binomial,1,0,128,3,0.009096590,0.000071067,0.000005200,0.000118042,1
actual,32,82,binomial,1,0,128,3,0.007746478,0.000060519,0.000004509,0.000108123,1
actual,33,83,binomial,1,0,128,3,0.009516164,0.000074345,0.000005089,0.000116008,1
actual,34,84,binomial,1,0,128,3,0.008652406,0.000067597,0.000004258,0.000104917,1
actual,35,85,binomial,1,0,128,3,0.008862165,0.000069236,0.000005059,0.000114335,1
actual,36,86,binomial,1,0,128,3,0.007792284,0.000060877,0.000002214,0.000106300,1
actual,37,87,binomial,1,0,128,3,0.009043004,0.000070648,0.000005009,0.000113594,1
actual,38,88,binomial,1,0,128,3,0.007833249,0.000061197,0.000002424,0.000105408,1
actual,39,89,binomial,1,0,128,3,0.008774828,0.000068553,0.000005030,0.000113583,1
actual,40,90,binomial,1,0,128,3,0.008245466,0.000064418,0.000005009,0.000107892,1
actual,41,91,binomial,1,0,128,3,0.008560422,0.000066878,0.000004970,0.000107492,1
actual,42,92,binomial,1,0,128,3,0.008351571,0.000065247,0.000005250,0.000112772,1
actual,43,93,binomial,1,0,128,3,0.009223071,0.000072055,0.000005069,0.000119524,1
actual,44,94,binomial,1,0,128,3,0.007938818,0.000062022,0.000004228,0.000110688,1
actual,45,95,binomial,1,0,128,3,0.008861323,0.000069229,0.000004949,0.000111740,1
actual,46,96,binomial,1,0,128,3,0.007872101,0.000061501,0.000004338,0.000104296,1
actual,47,97,binomial,1,0,128,3,0.009852198,0.000076970,0.000005290,0.000122570,1
actual,48,98,binomial,1,0,128,3,0.007991322,0.000062432,0.000004278,0.000107001,1
actual,49,99,binomial,1,0,128,3,0.009074372,0.000070894,0.000005010,0.000119985,1
warmup,0,0,binomial,1,0,128,4,0.007977066,0.000062321,0.000004128,0.000110357,1
warmup,1,1,binomial,1,0,128,4,0.008930132,0.000069767,0.000005009,0.000116048,1
warmup,2,2,binomial,1,0,128,4,0.008462013,0.000066109,0.000002294,0.000119294,1
warmup,3,3,binomial,1,0,128,4,0.008499343,0.000066401,0.000004940,0.000113904,1
warmup,4,4,binomial,1,0,128,4,0.008420641,0.000065786,0.000005019,0.000115918,1
warmup,5,5,binomial,1,0,128,4,0.008480950,0.000066257,0.000004990,0.000117050,1
warmup,6,6,binomial,1,0,128,4,0.007896274,0.000061690,0.000002264,0.000113744,1
warmup,7,7,binomial,1,0,128,4,0.008878074,0.000069360,0.000005070,0.000119143,1
warmup,8,8,binomial,1,0,128,4,0.008051025,0.000062899,0.000002275,0.000106961,1
warmup,9,9,binomial,1,0,128,4,0.008847028,0.000069117,0.000005009,0.000110378,1
warmup,10,10,binomial,1,0,128,4,0.007986156,0.000062392,0.000005100,0.000107192,1
warmup,11,11,binomial,1,0,128,4,0.009320707,0.000072818,0.000005310,0.000114626,1
warmup,12,12,binomial,1,0,128,4,0.007975089,0.000062305,0.000002274,0.000102363,1
warmup,13,13,binomial,1,0,128,4,0.008845559,0.000069106,0.000005039,0.000113974,1
warmup,14,14,binomial,1,0,128,4,0.007631429,0.000059621,0.000002234,0.000099918,1
warmup,15,15,binomial,1,0,128,4,0.009022160,0.000070486,0.000005200,0.000106680,1
warmup,16,16,binomial,1,0,128,4,0.007756954,0.000060601,0.000002394,0.000102392,1
warmup,17,17,binomial,1,0,128,4,0.009077530,0.000070918,0.000005049,0.000110056,1
warmup,18,18,binomial,1,0,128,4,0.009114590,0.000071208,0.000005270,0.000123472,1
warmup,19,19,binomial,1,0,128,4,0.007958162,0.000062173,0.000005119,0.000110087,1
warmup,20,20,binomial,1,0,128,4,0.008290532,0.000064770,0.000002345,0.000114295,1
warmup,21,21,binomial,1,0,128,4,0.008923789,0.000069717,0.000004869,0.000111800,1
warmup,22,22,binomial,1,0,128,4,0.008112056,0.000063375,0.000004859,0.000106109,1
warmup,23,23,binomial,1,0,128,4,0.009292509,0.000072598,0.000005320,0.000119334,1
warmup,24,24,binomial,1,0,128,4,0.008383821,0.000065499,0.000005971,0.000116289,1
warmup,25,25,binomial,1,0,128,4,0.009139109,0.000071399,0.000005009,0.000115778,1
warmup,26,26,binomial,1,0,128,4,0.007988731,0.000062412,0.000002214,0.000106380,1
warmup,27,27,binomial,1,0,128,4,0.009031568,0.000070559,0.000004989,0.000113603,1
warmup,28,28,binomial,1,0,128,4,0.007958185,0.000062173,0.000004088,0.000093475,1
warmup,29,29,binomial,1,0,128,4,0.009249102,0.000072259,0.000005029,0.000113333,1
warmup,30,30,binomial,1,0,128,4,0.007901142,0.000061728,0.000002314,0.000108163,1
warmup,31,31,binomial,1,0,128,4,0.008964396,0.000070034,0.000008015,0.000117571,1
warmup,32,32,binomial,1,0,128,4,0.008128049,0.000063500,0.000004238,0.000112912,1
warmup,33,33,binomial,1,0,128,4,0.009118878,0.000071241,0.000005340,0.000117471,1
warmup,34,34,binomial,1,0,128,4,0.007973720,0.000062295,0.000002274,0.000110327,1
warmup,35,35,binomial,1,0,128,4,0.008715137,0.000068087,0.000004999,0.000111870,1
warmup,36,36,binomial,1,0,128,4,0.008204606,0.000064098,0.000005090,0.000108484,1
warmup,37,37,binomial,1,0,128,4,0.008879106,0.000069368,0.000005110,0.000117291,1
warmup,38,38,binomial,1,0,128,4,0.008707755,0.000068029,0.000006242,0.000117461,1
warmup,39,39,binomial,1,0,128,4,0.009101720,0.000071107,0.000005000,0.000119234,1
warmup,40,40,binomial,1,0,128,4,0.008120190,0.000063439,0.000002244,0.000112191,1
warmup,41,41,binomial,1,0,128,4,0.009082893,0.000070960,0.000005210,0.000117221,1
warmup,42,42,binomial,1,0,128,4,0.007694910,0.000060116,0.000004168,0.000104787,1
warmup,43,43,binomial,1,0,128,4,0.009877041,0.000077164,0.000004989,0.000125105,1
warmup,44,44,binomial,1,0,128,4,0.008079858,0.000063124,0.000002484,0.000106520,1
warmup,45,45,binomial,1,0,128,4,0.009824508,0.000076754,0.000008346,0.000119114,1
warmup,46,46,binomial,1,0,128,4,0.008027336,0.000062714,0.000002264,0.000110227,1
warmup,47,47,binomial,1,0,128,4,0.008550339,0.000066800,0.000005100,0.000111800,1
warmup,48,48,binomial,1,0,128,4,0.008305826,0.000064889,0.000004197,0.000113804,1
warmup,49,49,binomial,1,0,128,4,0.008759765,0.000068436,0.000005070,0.000115688,1
actual,0,50,binomial,1,0,128,4,0.008030422,0.000062738,0.000005070,0.000102813,1
actual,1,51,binomial,1,0,128,4,0.009333886,0.000072921,0.000005230,0.000122610,1
actual,2,52,binomial,1,0,128,4,0.008307410,0.000064902,0.000006151,0.000110557,1
actual,3,53,binomial,1,0,128,4,0.009443723,0.000073779,0.000005280,0.000121138,1
actual,4,54,binomial,1,0,128,4,0.008257783,0.000064514,0.000005159,0.000108443,1
actual,5,55,binomial,1,0,128,4,0.009007650,0.000070372,0.000005040,0.000115638,1
actual,6,56,binomial,1,0,128,4,0.007954743,0.000062146,0.000004449,0.000110047,1
actual,7,57,binomial,1,0,128,4,0.008861984,0.000069234,0.000005060,0.000117802,1
actual,8,58,binomial,1,0,128,4,0.008310306,0.000064924,0.000005100,0.000115146,1
actual,9,59,binomial,1,0,128,4,0.009430484,0.000073676,0.000009838,0.000111900,1
actual,10,60,binomial,1,0,128,4,0.008118795,0.000063428,0.000004218,0.000107071,1
actual,11,61,binomial,1,0,128,4,0.009100596,0.000071098,0.000004979,0.000113293,1
actual,12,62,binomial,1,0,128,4,0.008273300,0.000064635,0.000005120,0.000117671,1
actual,13,63,binomial,1,0,128,4,0.009377209,0.000073259,0.000005249,0.000122761,1
actual,14,64,binomial,1,0,128,4,0.007769041,0.000060696,0.000002415,0.000111289,1
actual,15,65,binomial,1,0,128,4,0.009725505,0.000075981,0.000005360,0.000119214,1
actual,16,66,binomial,1,0,128,4,0.008362479,0.000065332,0.000004989,0.000106450,1
actual,17,67,binomial,1,0,128,4,0.009116400,0.000071222,0.000005210,0.000113513,1
actual,18,68,binomial,1,0,128,4,0.007528456,0.000058816,0.000001052,0.000099236,1
actual,19,69,binomial,1,0,128,4,0.009175634,0.000071685,0.000005069,0.000121518,1
actual,20,70,binomial,1,0,128,4,0.007493852,0.000058546,0.000002404,0.000112050,1
actual,21,71,binomial,1,0,128,4,0.008950909,0.000069929,0.000005300,0.000113904,1
actual,22,72,binomial,1,0,128,4,0.008015671,0.000062622,0.000002445,0.000111740,1
actual,23,73,binomial,1,0,128,4,0.009116014,0.000071219,0.000005210,0.000120306,1
actual,24,74,binomial,1,0,128,4,0.007673425,0.000059949,0.000004128,0.000113222,1
actual,25,75,binomial,1,0,128,4,0.008799709,0.000068748,0.000005029,0.000119895,1
actual,26,76,binomial,1,0,128,4,0.008412018,0.000065719,0.000005170,0.000119034,1
actual,27,77,binomial,1,0,128,4,0.008850603,0.000069145,0.000005200,0.000114785,1
actual,28,78,binomial,1,0,128,4,0.008106507,0.000063332,0.000004338,0.000117691,1
actual,29,79,binomial,1,0,128,4,0.009261068,0.000072352,0.000005119,0.000113934,1
actual,30,80,binomial,1,0,128,4,0.008452351,0.000066034,0.000005170,0.000115717,1
actual,31,81,binomial,1,0,128,4,0.009018809,0.000070459,0.000005100,0.000113002,1
actual,32,82,binomial,1,0,128,4,0.008143611,0.000063622,0.000005320,0.000109696,1
actual,33,83,binomial,1,0,128,4,0.008896431,0.000069503,0.000005130,0.000108684,1
actual,34,84,binomial,1,0,128,4,0.007684670,0.000060036,0.000002465,0.000104867,1
actual,35,85,binomial,1,0,128,4,0.008500390,0.000066409,0.000004970,0.000115597,1
actual,36,86,binomial,1,0,128,4,0.008326295,0.000065049,0.000001412,0.000114886,1
actual,37,87,binomial,1,0,128,4,0.009507281,0.000074276,0.000005351,0.000123993,1
actual,38,88,binomial,1,0,128,4,0.008439308,0.000065932,0.000005200,0.000114835,1
actual,39,89,binomial,1,0,128,4,0.008913074,0.000069633,0.000005030,0.000110037,1
actual,40,90,binomial,1,0,128,4,0.008076955,0.000063101,0.000002144,0.000110848,1
actual,41,91,binomial,1,0,128,4,0.009188457,0.000071785,0.000005210,0.000108935,1
actual,42,92,binomial,1,0,128,4,0.007684864,0.000060038,0.000002174,0.000109807,1
actual,43,93,binomial,1,0,128,4,0.008946046,0.000069891,0.000005059,0.000109976,1
actual,44,94,binomial,1,0,128,4,0.008406162,0.000065673,0.000005150,0.000112371,1
actual,45,95,binomial,1,0,128,4,0.009116600,0.000071223,0.000005150,0.000114886,1
actual,46,96,binomial,1,0,128,4,0.007756255,0.000060596,0.000002495,0.000118052,1
actual,47,97,binomial,1,0,128,4,0.009092694,0.000071037,0.000005230,0.000115196,1
actual,48,98,binomial,1,0,128,4,0.008103826,0.000063311,0.000004939,0.000111019,1
actual,49,99,binomial,1,0,128,4,0.009349458,0.000073043,0.000005009,0.000121087,1
warmup,0,0,binomial,1,0,128,6,0.008123356,0.000063464,0.000002164,0.000110899,1
warmup,1,1,binomial,1,0,128,6,0.009395625,0.000073403,0.000005220,0.000119394,1
warmup,2,2,binomial,1,0,128,6,0.008561452,0.000066886,0.000004319,0.000111359,1
warmup,3,3,binomial,1,0,128,6,0.009034549,0.000070582,0.000005160,0.000107131,1
