phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,circ_graph,0,4096,2,2.650681886,0.000647139,0.000065804,0.001863619,1
warmup,1,1,circ_graph,0,4096,2,1.437371206,0.000350921,0.000015309,0.001399391,1
warmup,2,2,circ_graph,0,4096,2,0.761971290,0.000186028,0.000035347,0.000322123,1
warmup,3,3,circ_graph,0,4096,2,0.718361735,0.000175381,0.000043161,0.000306886,1
warmup,4,4,circ_graph,0,4096,2,0.743976307,0.000181635,0.000038312,0.000265790,1
warmup,5,5,circ_graph,0,4096,2,0.743143182,0.000181431,0.000033553,0.001216686,1
warmup,6,6,circ_graph,0,4096,2,0.916273794,0.000223700,0.000027061,0.001333581,1
warmup,7,7,circ_graph,0,4096,2,0.661150141,0.000161414,0.000045014,0.000282670,1
warmup,8,8,circ_graph,0,4096,2,0.708405901,0.000172951,0.000024967,0.000283592,1
warmup,9,9,circ_graph,0,4096,2,0.706958863,0.000172597,0.000036478,0.000346336,1
warmup,10,10,circ_graph,0,4096,2,0.649957358,0.000158681,0.000029185,0.000270967,1
warmup,11,11,circ_graph,0,4096,2,0.617422909,0.000150738,0.000031469,0.000275707,1
warmup,12,12,circ_graph,0,4096,2,0.667093199,0.000162865,0.000021871,0.000251231,1
warmup,13,13,circ_graph,0,4096,2,0.654969325,0.000159905,0.000018685,0.000300465,1
warmup,14,14,circ_graph,0,4096,2,0.649543356,0.000158580,0.000007794,0.000509068,1
warmup,15,15,circ_graph,0,4096,2,0.648247921,0.000158264,0.000038182,0.000566623,1
warmup,16,16,circ_graph,0,4096,2,0.669146019,0.000163366,0.000009979,0.000285035,1
warmup,17,17,circ_graph,0,4096,2,0.650531577,0.000158821,0.000032922,0.000261520,1
warmup,18,18,circ_graph,0,4096,2,0.666175834,0.000162641,0.000028263,0.000290024,1
warmup,19,19,circ_graph,0,4096,2,0.659643332,0.000161046,0.000033122,0.000258786,1
warmup,20,20,circ_graph,0,4096,2,0.668658846,0.000163247,0.000033793,0.000255320,1
warmup,21,21,circ_graph,0,4096,2,0.670389120,0.000163669,0.000010911,0.000274606,1
warmup,22,22,circ_graph,0,4096,2,0.655233777,0.000159969,0.000020508,0.000258295,1
warmup,23,23,circ_graph,0,4096,2,0.639134021,0.000156039,0.000038021,0.000312839,1
warmup,24,24,circ_graph,0,4096,2,0.811000232,0.000197998,0.000018445,0.001270702,1
warmup,25,25,circ_graph,0,4096,2,0.616692636,0.000150560,0.000030808,0.000262363,1
warmup,26,26,circ_graph,0,4096,2,0.666309099,0.000162673,0.000022592,0.000266611,1
warmup,27,27,circ_graph,0,4096,2,0.621303919,0.000151686,0.000026770,0.000247966,1
warmup,28,28,circ_graph,0,4096,2,0.627661357,0.000153238,0.000012794,0.000263655,1
warmup,29,29,circ_graph,0,4096,2,0.677382302,0.000165377,0.000032200,0.000285416,1
warmup,30,30,circ_graph,0,4096,2,0.662347245,0.000161706,0.000020398,0.000236425,1
warmup,31,31,circ_graph,0,4096,2,0.672550944,0.000164197,0.000038172,0.000265368,1
warmup,32,32,circ_graph,0,4096,2,0.645805479,0.000157667,0.000021491,0.000228928,1
warmup,33,33,circ_graph,0,4096,2,0.657359845,0.000160488,0.000032801,0.000257503,1
warmup,34,34,circ_graph,0,4096,2,0.685415077,0.000167338,0.000027061,0.000262593,1
warmup,35,35,circ_graph,0,4096,2,0.632716590,0.000154472,0.000030647,0.000251081,1
warmup,36,36,circ_graph,0,4096,2,0.921257669,0.000224916,0.000030537,0.001302143,1
warmup,37,37,circ_graph,0,4096,2,0.601082538,0.000146749,0.000026690,0.000254177,1
warmup,38,38,circ_graph,0,4096,2,0.655844868,0.000160118,0.000029285,0.000257622,1
warmup,39,39,circ_graph,0,4096,2,0.660292917,0.000161204,0.000028544,0.000257884,1
warmup,40,40,circ_graph,0,4096,2,0.650149310,0.000158728,0.000033863,0.000265579,1
warmup,41,41,circ_graph,0,4096,2,0.643823167,0.000157183,0.000037420,0.000264286,1
warmup,42,42,circ_graph,0,4096,2,0.669620212,0.000163481,0.000017643,0.000240562,1
warmup,43,43,circ_graph,0,4096,2,0.614905005,0.000150123,0.000038392,0.000239519,1
warmup,44,44,circ_graph,0,4096,2,0.657224736,0.000160455,0.000020308,0.000248447,1
warmup,45,45,circ_graph,0,4096,2,0.629225824,0.000153620,0.000023885,0.000360295,1
warmup,46,46,circ_graph,0,4096,2,0.686476276,0.000167597,0.000022232,0.000261940,1
warmup,47,47,circ_graph,0,4096,2,0.634163990,0.000154825,0.000037451,0.000249317,1
warmup,48,48,circ_graph,0,4096,2,0.675811596,0.000164993,0.000021320,0.000282860,1
warmup,49,49,circ_graph,0,4096,2,0.640011897,0.000156253,0.000041408,0.000257742,1
actual,0,50,circ_graph,0,4096,2,0.646257232,0.000157778,0.000027912,0.000262022,1
actual,1,51,circ_graph,0,4096,2,0.649567841,0.000158586,0.000032591,0.000257873,1
actual,2,52,circ_graph,0,4096,2,0.659132255,0.000160921,0.000021610,0.000267982,1
actual,3,53,circ_graph,0,4096,2,0.671915916,0.000164042,0.000042089,0.000259916,1
actual,4,54,circ_graph,0,4096,2,0.660440832,0.000161240,0.000032951,0.000245200,1
actual,5,55,circ_graph,0,4096,2,0.656989143,0.000160398,0.000033683,0.000258895,1
