phase,phase_iteration,global_iteration,algorithm,cvar_value,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,binomial,1,0,128,2,0.167512900,0.001308695,0.000027542,0.003394964,1
warmup,1,1,binomial,1,0,128,2,0.009992347,0.000078065,0.000008276,0.000135704,1
warmup,2,2,binomial,1,0,128,2,0.009590874,0.000074929,0.000002936,0.000126608,1
warmup,3,3,binomial,1,0,128,2,0.005993375,0.000046823,0.000000661,0.000079459,1
warmup,4,4,binomial,1,0,128,2,0.009500278,0.000074221,0.000008816,0.000112702,1
warmup,5,5,binomial,1,0,128,2,0.009258212,0.000072330,0.000005710,0.000137087,1
warmup,6,6,binomial,1,0,128,2,0.008316802,0.000064975,0.000003757,0.000123141,1
warmup,7,7,binomial,1,0,128,2,0.007172568,0.000056036,0.000004028,0.000105117,1
warmup,8,8,binomial,1,0,128,2,0.006502058,0.000050797,0.000003607,0.000094177,1
warmup,9,9,binomial,1,0,128,2,0.008734857,0.000068241,0.000001603,0.000141886,1
warmup,10,10,binomial,1,0,128,2,0.009657452,0.000075449,0.000001473,0.000147848,1
warmup,11,11,binomial,1,0,128,2,0.007560793,0.000059069,0.000000531,0.000107030,1
warmup,12,12,binomial,1,0,128,2,0.007614489,0.000059488,0.000004689,0.000115516,1
warmup,13,13,binomial,1,0,128,2,0.008583089,0.000067055,0.000003777,0.000137698,1
warmup,14,14,binomial,1,0,128,2,0.008250336,0.000064456,0.000003507,0.000112391,1
warmup,15,15,binomial,1,0,128,2,0.009398227,0.000073424,0.000006342,0.000123421,1
warmup,16,16,binomial,1,0,128,2,0.007335400,0.000057308,0.000001493,0.000104235,1
warmup,17,17,binomial,1,0,128,2,0.010268772,0.000080225,0.000003817,0.000155031,1
warmup,18,18,binomial,1,0,128,2,0.009206664,0.000071927,0.000003656,0.000129323,1
warmup,19,19,binomial,1,0,128,2,0.009441329,0.000073760,0.000001593,0.000138159,1
warmup,20,20,binomial,1,0,128,2,0.008899057,0.000069524,0.000001453,0.000128331,1
warmup,21,21,binomial,1,0,128,2,0.005863649,0.000045810,0.000000501,0.000070302,1
warmup,22,22,binomial,1,0,128,2,0.007519043,0.000058743,0.000003607,0.000116598,1
warmup,23,23,binomial,1,0,128,2,0.010061139,0.000078603,0.000001052,0.000138471,1
warmup,24,24,binomial,1,0,128,2,0.007296810,0.000057006,0.000002494,0.000118923,1
warmup,25,25,binomial,1,0,128,2,0.008794944,0.000068710,0.000001162,0.000132669,1
warmup,26,26,binomial,1,0,128,2,0.010942538,0.000085489,0.000002735,0.000140424,1
warmup,27,27,binomial,1,0,128,2,0.009651278,0.000075401,0.000003737,0.000137868,1
warmup,28,28,binomial,1,0,128,2,0.008862820,0.000069241,0.000002565,0.000130645,1
warmup,29,29,binomial,1,0,128,2,0.008412159,0.000065720,0.000000521,0.000140533,1
warmup,30,30,binomial,1,0,128,2,0.010894634,0.000085114,0.000003847,0.000158618,1
warmup,31,31,binomial,1,0,128,2,0.008382198,0.000065486,0.000002405,0.000132389,1
warmup,32,32,binomial,1,0,128,2,0.007857591,0.000061387,0.000001533,0.000136355,1
warmup,33,33,binomial,1,0,128,2,0.010002396,0.000078144,0.000009968,0.000141856,1
warmup,34,34,binomial,1,0,128,2,0.006871276,0.000053682,0.000002384,0.000113522,1
warmup,35,35,binomial,1,0,128,2,0.010224463,0.000079879,0.000007995,0.000143910,1
warmup,36,36,binomial,1,0,128,2,0.009687276,0.000075682,0.000002655,0.000125065,1
warmup,37,37,binomial,1,0,128,2,0.009064461,0.000070816,0.000002324,0.000144130,1
warmup,38,38,binomial,1,0,128,2,0.010321813,0.000080639,0.000001393,0.000143950,1
warmup,39,39,binomial,1,0,128,2,0.008604783,0.000067225,0.000002365,0.000145894,1
warmup,40,40,binomial,1,0,128,2,0.009173589,0.000071669,0.000008306,0.000132438,1
warmup,41,41,binomial,1,0,128,2,0.009569764,0.000074764,0.000003527,0.000135764,1
warmup,42,42,binomial,1,0,128,2,0.009062307,0.000070799,0.000002364,0.000134673,1
warmup,43,43,binomial,1,0,128,2,0.008640752,0.000067506,0.000001192,0.000143830,1
warmup,44,44,binomial,1,0,128,2,0.008596299,0.000067159,0.000001483,0.000137007,1
warmup,45,45,binomial,1,0,128,2,0.008723904,0.000068155,0.000001403,0.000140294,1
warmup,46,46,binomial,1,0,128,2,0.009785045,0.000076446,0.000006121,0.000132558,1
warmup,47,47,binomial,1,0,128,2,0.009828373,0.000076784,0.000003487,0.000145593,1
warmup,48,48,binomial,1,0,128,2,0.009579495,0.000074840,0.000004569,0.000139923,1
warmup,49,49,binomial,1,0,128,2,0.006852888,0.000053538,0.000002775,0.000086663,1
warmup,50,50,binomial,1,0,128,2,0.006958053,0.000054360,0.000002565,0.000111589,1
warmup,51,51,binomial,1,0,128,2,0.009109413,0.000071167,0.000002134,0.000143179,1
warmup,52,52,binomial,1,0,128,2,0.010100283,0.000078908,0.000001353,0.000137538,1
warmup,53,53,binomial,1,0,128,2,0.007667183,0.000059900,0.000003477,0.000118653,1
warmup,54,54,binomial,1,0,128,2,0.009104569,0.000071129,0.000007775,0.000123592,1
warmup,55,55,binomial,1,0,128,2,0.007818013,0.000061078,0.000001483,0.000114425,1
warmup,56,56,binomial,1,0,128,2,0.008339321,0.000065151,0.000001472,0.000142347,1
warmup,57,57,binomial,1,0,128,2,0.010099901,0.000078905,0.000003527,0.000139692,1
warmup,58,58,binomial,1,0,128,2,0.009809120,0.000076634,0.000002184,0.000136566,1
warmup,59,59,binomial,1,0,128,2,0.008462926,0.000066117,0.000001442,0.000133360,1
warmup,60,60,binomial,1,0,128,2,0.008804635,0.000068786,0.000002295,0.000135634,1
warmup,61,61,binomial,1,0,128,2,0.009098598,0.000071083,0.000004508,0.000131246,1
warmup,62,62,binomial,1,0,128,2,0.007991854,0.000062436,0.000003557,0.000125565,1
warmup,63,63,binomial,1,0,128,2,0.009695634,0.000075747,0.000003627,0.000132989,1
warmup,64,64,binomial,1,0,128,2,0.008558407,0.000066863,0.000003577,0.000134001,1
