phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,binomial,0,256,2,0.448545028,0.001752129,0.000087194,0.005537962,1
warmup,1,1,binomial,0,256,2,0.022659920,0.000088515,0.000005019,0.000147527,1
warmup,2,2,binomial,0,256,2,0.027755989,0.000108422,0.000002785,0.000167386,1
warmup,3,3,binomial,0,256,2,0.020873711,0.000081538,0.000004879,0.000131146,1
warmup,4,4,binomial,0,256,2,0.025018827,0.000097730,0.000004879,0.000174809,1
warmup,5,5,binomial,0,256,2,0.021108302,0.000082454,0.000001763,0.000153518,1
warmup,6,6,binomial,0,256,2,0.023987700,0.000093702,0.000001943,0.000165652,1
warmup,7,7,binomial,0,256,2,0.019458570,0.000076010,0.000006642,0.000140724,1
warmup,8,8,binomial,0,256,2,0.026357526,0.000102959,0.000005170,0.000168697,1
warmup,9,9,binomial,0,256,2,0.021058561,0.000082260,0.000004939,0.000128552,1
warmup,10,10,binomial,0,256,2,0.024111179,0.000094184,0.000003426,0.000196410,1
warmup,11,11,binomial,0,256,2,0.018285502,0.000071428,0.000002945,0.000125987,1
warmup,12,12,binomial,0,256,2,0.024483654,0.000095639,0.000002525,0.000171332,1
warmup,13,13,binomial,0,256,2,0.021028857,0.000082144,0.000004929,0.000131808,1
warmup,14,14,binomial,0,256,2,0.023642773,0.000092355,0.000001393,0.000144592,1
warmup,15,15,binomial,0,256,2,0.017367203,0.000067841,0.000004549,0.000116359,1
warmup,16,16,binomial,0,256,2,0.023313601,0.000091069,0.000004669,0.000146606,1
warmup,17,17,binomial,0,256,2,0.018006104,0.000070336,0.000004489,0.000124534,1
warmup,18,18,binomial,0,256,2,0.026312706,0.000102784,0.000004479,0.000178487,1
warmup,19,19,binomial,0,256,2,0.019647887,0.000076750,0.000003397,0.000146306,1
warmup,20,20,binomial,0,256,2,0.030966238,0.000120962,0.000004528,0.000198534,1
warmup,21,21,binomial,0,256,2,0.016674686,0.000065135,0.000001823,0.000120517,1
warmup,22,22,binomial,0,256,2,0.028023048,0.000109465,0.000004468,0.000169420,1
warmup,23,23,binomial,0,256,2,0.018023558,0.000070405,0.000001803,0.000124695,1
warmup,24,24,binomial,0,256,2,0.023698326,0.000092572,0.000002916,0.000148779,1
