phase,phase_iteration,global_iteration,algorithm,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,binomial,0,128,2,0.175626490,0.001372082,0.000011091,0.003975773,1
warmup,1,1,binomial,0,128,2,0.008079377,0.000063120,0.000004378,0.000106861,1
warmup,2,2,binomial,0,128,2,0.009706254,0.000075830,0.000004228,0.000117381,1
warmup,3,3,binomial,0,128,2,0.008220229,0.000064221,0.000008616,0.000110087,1
warmup,4,4,binomial,0,128,2,0.008636892,0.000067476,0.000002525,0.000105358,1
warmup,5,5,binomial,0,128,2,0.006813069,0.000053227,0.000003957,0.000114155,1
warmup,6,6,binomial,0,128,2,0.008523896,0.000066593,0.000004138,0.000103955,1
warmup,7,7,binomial,0,128,2,0.008627499,0.000067402,0.000004248,0.000121358,1
warmup,8,8,binomial,0,128,2,0.008092184,0.000063220,0.000005280,0.000102653,1
warmup,9,9,binomial,0,128,2,0.006839938,0.000053437,0.000003868,0.000095459,1
warmup,10,10,binomial,0,128,2,0.007638256,0.000059674,0.000003737,0.000094647,1
warmup,11,11,binomial,0,128,2,0.006633100,0.000051821,0.000000491,0.000092092,1
warmup,12,12,binomial,0,128,2,0.007725086,0.000060352,0.000003556,0.000099296,1
warmup,13,13,binomial,0,128,2,0.007795493,0.000060902,0.000003596,0.000098616,1
warmup,14,14,binomial,0,128,2,0.008000469,0.000062504,0.000003797,0.000113092,1
warmup,15,15,binomial,0,128,2,0.008153525,0.000063699,0.000003697,0.000119164,1
warmup,16,16,binomial,0,128,2,0.007888869,0.000061632,0.000003477,0.000096962,1
warmup,17,17,binomial,0,128,2,0.008740155,0.000068282,0.000008306,0.000115206,1
warmup,18,18,binomial,0,128,2,0.008419874,0.000065780,0.000003637,0.000104116,1
warmup,19,19,binomial,0,128,2,0.007512972,0.000058695,0.000003467,0.000105939,1
warmup,20,20,binomial,0,128,2,0.008630339,0.000067425,0.000003607,0.000110167,1
warmup,21,21,binomial,0,128,2,0.008840600,0.000069067,0.000002455,0.000134413,1
warmup,22,22,binomial,0,128,2,0.008616708,0.000067318,0.000003487,0.000113994,1
warmup,23,23,binomial,0,128,2,0.008396590,0.000065598,0.000008365,0.000113854,1
warmup,24,24,binomial,0,128,2,0.009021047,0.000070477,0.000003637,0.000115146,1
warmup,25,25,binomial,0,128,2,0.008279935,0.000064687,0.000003627,0.000100889,1
warmup,26,26,binomial,0,128,2,0.008302366,0.000064862,0.000002936,0.000121358,1
warmup,27,27,binomial,0,128,2,0.009695257,0.000075744,0.000003556,0.000126357,1
warmup,28,28,binomial,0,128,2,0.008531935,0.000066656,0.000003607,0.000119935,1
warmup,29,29,binomial,0,128,2,0.008987728,0.000070217,0.000001803,0.000137949,1
warmup,30,30,binomial,0,128,2,0.008987826,0.000070217,0.000004028,0.000124263,1
warmup,31,31,binomial,0,128,2,0.008891179,0.000069462,0.000003457,0.000121057,1
warmup,32,32,binomial,0,128,2,0.008331301,0.000065088,0.000003467,0.000113743,1
warmup,33,33,binomial,0,128,2,0.008899052,0.000069524,0.000002264,0.000122280,1
warmup,34,34,binomial,0,128,2,0.008967047,0.000070055,0.000003607,0.000100569,1
warmup,35,35,binomial,0,128,2,0.008099951,0.000063281,0.000003427,0.000098264,1
warmup,36,36,binomial,0,128,2,0.008433903,0.000065890,0.000003456,0.000120937,1
warmup,37,37,binomial,0,128,2,0.008526406,0.000066613,0.000007905,0.000113804,1
warmup,38,38,binomial,0,128,2,0.010279115,0.000080306,0.000002515,0.000133851,1
