phase,phase_iteration,global_iteration,algorithm,cvar_value,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,binomial,1,0,64,2,0.009496045,0.000148376,0.000018645,0.000251212,1
warmup,1,1,binomial,1,0,64,2,0.002903572,0.000045368,0.000001854,0.000077326,1
warmup,2,2,binomial,1,0,64,2,0.003204357,0.000050068,0.000003777,0.000079971,1
warmup,3,3,binomial,1,0,64,2,0.002923551,0.000045680,0.000007354,0.000077797,1
warmup,4,4,binomial,1,0,64,2,0.003592143,0.000056127,0.000010049,0.000090179,1
warmup,5,5,binomial,1,0,64,2,0.002270076,0.000035470,0.000000591,0.000069160,1
warmup,6,6,binomial,1,0,64,2,0.002559391,0.000039990,0.000004488,0.000069852,1
warmup,7,7,binomial,1,0,64,2,0.002606189,0.000040722,0.000001453,0.000072916,1
warmup,8,8,binomial,1,0,64,2,0.002421001,0.000037828,0.000000521,0.000061306,1
warmup,9,9,binomial,1,0,64,2,0.002392453,0.000037382,0.000000441,0.000062698,1
warmup,10,10,binomial,1,0,64,2,0.002188945,0.000034202,0.000000470,0.000055525,1
warmup,11,11,binomial,1,0,64,2,0.002892531,0.000045196,0.000001623,0.000070212,1
warmup,12,12,binomial,1,0,64,2,0.002271942,0.000035499,0.000000401,0.000063699,1
warmup,13,13,binomial,1,0,64,2,0.002687919,0.000041999,0.000001623,0.000078648,1
warmup,14,14,binomial,1,0,64,2,0.002064621,0.000032260,0.000000401,0.000068309,1
warmup,15,15,binomial,1,0,64,2,0.002889748,0.000045152,0.000001643,0.000071174,1
warmup,16,16,binomial,1,0,64,2,0.003584526,0.000056008,0.000005250,0.000080822,1
warmup,17,17,binomial,1,0,64,2,0.002532059,0.000039563,0.000001493,0.000066295,1
warmup,18,18,binomial,1,0,64,2,0.002524708,0.000039449,0.000000380,0.000067527,1
warmup,19,19,binomial,1,0,64,2,0.002908735,0.000045449,0.000001593,0.000071705,1
warmup,20,20,binomial,1,0,64,2,0.003308477,0.000051695,0.000001532,0.000077066,1
warmup,21,21,binomial,1,0,64,2,0.002573202,0.000040206,0.000000441,0.000070613,1
warmup,22,22,binomial,1,0,64,2,0.003224694,0.000050386,0.000001673,0.000072857,1
warmup,23,23,binomial,1,0,64,2,0.002759544,0.000043118,0.000001614,0.000068189,1
warmup,24,24,binomial,1,0,64,2,0.003118753,0.000048731,0.000001634,0.000074760,1
