phase,phase_iteration,global_iteration,algorithm,cvar_value,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,binomial,1,0,1024,2,6.298993160,0.006151361,0.000011201,0.013214592,1
warmup,1,1,binomial,1,0,1024,2,0.163788876,0.000159950,0.000007885,0.000244641,1
warmup,2,2,binomial,1,0,1024,2,0.117858279,0.000115096,0.000007614,0.000189576,1
warmup,3,3,binomial,1,0,1024,2,0.174803923,0.000170707,0.000004077,0.000259127,1
warmup,4,4,binomial,1,0,1024,2,0.137880086,0.000134649,0.000006492,0.000235132,1
warmup,5,5,binomial,1,0,1024,2,0.162675709,0.000158863,0.000002235,0.000263364,1
warmup,6,6,binomial,1,0,1024,2,0.111952166,0.000109328,0.000000711,0.000196118,1
warmup,7,7,binomial,1,0,1024,2,0.165749968,0.000161865,0.000000571,0.000276390,1
warmup,8,8,binomial,1,0,1024,2,0.096792241,0.000094524,0.000001884,0.000173656,1
warmup,9,9,binomial,1,0,1024,2,0.149676423,0.000146168,0.000005561,0.000238088,1
warmup,10,10,binomial,1,0,1024,2,0.127908301,0.000124910,0.000002415,0.000197471,1
warmup,11,11,binomial,1,0,1024,2,0.153635436,0.000150035,0.000000641,0.000260158,1
warmup,12,12,binomial,1,0,1024,2,0.104992078,0.000102531,0.000000641,0.000187052,1
warmup,13,13,binomial,1,0,1024,2,0.136644987,0.000133442,0.000000541,0.000215385,1
warmup,14,14,binomial,1,0,1024,2,0.102077959,0.000099686,0.000000521,0.000186670,1
warmup,15,15,binomial,1,0,1024,2,0.148870354,0.000145381,0.000000501,0.000239379,1
warmup,16,16,binomial,1,0,1024,2,0.104932561,0.000102473,0.000001593,0.000173406,1
warmup,17,17,binomial,1,0,1024,2,0.157449068,0.000153759,0.000000571,0.000241634,1
warmup,18,18,binomial,1,0,1024,2,0.108299996,0.000105762,0.000000431,0.000197011,1
warmup,19,19,binomial,1,0,1024,2,0.177320647,0.000173165,0.000000431,0.000261772,1
warmup,20,20,binomial,1,0,1024,2,0.101876576,0.000099489,0.000000541,0.000173717,1
warmup,21,21,binomial,1,0,1024,2,0.163920488,0.000160079,0.000000430,0.000260641,1
warmup,22,22,binomial,1,0,1024,2,0.112229475,0.000109599,0.000001873,0.000198123,1
warmup,23,23,binomial,1,0,1024,2,0.162840131,0.000159024,0.000007835,0.000252285,1
warmup,24,24,binomial,1,0,1024,2,0.097166018,0.000094889,0.000000421,0.000181531,1
warmup,25,25,binomial,1,0,1024,2,0.157203409,0.000153519,0.000002565,0.000243326,1
warmup,26,26,binomial,1,0,1024,2,0.090781181,0.000088653,0.000000441,0.000166092,1
warmup,27,27,binomial,1,0,1024,2,0.154411839,0.000150793,0.000000450,0.000237156,1
warmup,28,28,binomial,1,0,1024,2,0.116491562,0.000113761,0.000000561,0.000196319,1
warmup,29,29,binomial,1,0,1024,2,0.141971034,0.000138644,0.000000451,0.000236954,1
warmup,30,30,binomial,1,0,1024,2,0.100586587,0.000098229,0.000003908,0.000170780,1
warmup,31,31,binomial,1,0,1024,2,0.170113057,0.000166126,0.000001593,0.000254799,1
warmup,32,32,binomial,1,0,1024,2,0.116842949,0.000114104,0.000006192,0.000190208,1
warmup,33,33,binomial,1,0,1024,2,0.156778336,0.000153104,0.000000491,0.000243917,1
warmup,34,34,binomial,1,0,1024,2,0.098459177,0.000096152,0.000000451,0.000167044,1
warmup,35,35,binomial,1,0,1024,2,0.163798498,0.000159959,0.000008225,0.000247404,1
warmup,36,36,binomial,1,0,1024,2,0.104617502,0.000102166,0.000000501,0.000178816,1
warmup,37,37,binomial,1,0,1024,2,0.160580567,0.000156817,0.000005570,0.000246584,1
warmup,38,38,binomial,1,0,1024,2,0.094743253,0.000092523,0.000000401,0.000174708,1
warmup,39,39,binomial,1,0,1024,2,0.155626963,0.000151979,0.000000441,0.000231354,1
warmup,40,40,binomial,1,0,1024,2,0.105667721,0.000103191,0.000000642,0.000183555,1
warmup,41,41,binomial,1,0,1024,2,0.155201278,0.000151564,0.000000601,0.000244420,1
warmup,42,42,binomial,1,0,1024,2,0.093524737,0.000091333,0.000000460,0.000167384,1
warmup,43,43,binomial,1,0,1024,2,0.156641737,0.000152970,0.000000481,0.000240743,1
warmup,44,44,binomial,1,0,1024,2,0.112590062,0.000109951,0.000000411,0.000185138,1
warmup,45,45,binomial,1,0,1024,2,0.179937247,0.000175720,0.000006291,0.000263175,1
warmup,46,46,binomial,1,0,1024,2,0.103710165,0.000101279,0.000000621,0.000179216,1
warmup,47,47,binomial,1,0,1024,2,0.162188676,0.000158387,0.000001693,0.000254729,1
warmup,48,48,binomial,1,0,1024,2,0.096746469,0.000094479,0.000000611,0.000166443,1
