phase,phase_iteration,global_iteration,algorithm,cvar_value,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
actual,47,97,binomial,1,0,512,3,0.071582212,0.000139809,0.000001603,0.000231264,1
actual,48,98,binomial,1,0,512,3,0.046346622,0.000090521,0.000005520,0.000154160,1
actual,49,99,binomial,1,0,512,3,0.057212892,0.000111744,0.000000411,0.000202520,1
warmup,0,0,binomial,1,0,512,4,0.049140193,0.000095977,0.000005590,0.000165520,1
warmup,1,1,binomial,1,0,512,4,0.063013727,0.000123074,0.000005771,0.000195858,1
warmup,2,2,binomial,1,0,512,4,0.044071997,0.000086078,0.000005390,0.000144942,1
warmup,3,3,binomial,1,0,512,4,0.063209979,0.000123457,0.000003727,0.000211677,1
warmup,4,4,binomial,1,0,512,4,0.044790950,0.000087482,0.000006001,0.000146225,1
warmup,5,5,binomial,1,0,512,4,0.073575724,0.000143703,0.000001653,0.000240912,1
warmup,6,6,binomial,1,0,512,4,0.056217135,0.000109799,0.000001964,0.000188534,1
warmup,7,7,binomial,1,0,512,4,0.061968454,0.000121032,0.000000461,0.000206808,1
warmup,8,8,binomial,1,0,512,4,0.049391615,0.000096468,0.000005410,0.000176211,1
warmup,9,9,binomial,1,0,512,4,0.069663446,0.000136061,0.000005420,0.000214763,1
warmup,10,10,binomial,1,0,512,4,0.053484748,0.000104462,0.000009227,0.000172574,1
warmup,11,11,binomial,1,0,512,4,0.070423003,0.000137545,0.000005640,0.000209994,1
warmup,12,12,binomial,1,0,512,4,0.046851696,0.000091507,0.000001543,0.000167224,1
warmup,13,13,binomial,1,0,512,4,0.063005207,0.000123057,0.000001673,0.000204834,1
warmup,14,14,binomial,1,0,512,4,0.044370480,0.000086661,0.000005420,0.000149230,1
warmup,15,15,binomial,1,0,512,4,0.067628932,0.000132088,0.000005430,0.000210385,1
warmup,16,16,binomial,1,0,512,4,0.053146495,0.000103802,0.000005640,0.000170380,1
warmup,17,17,binomial,1,0,512,4,0.063254575,0.000123544,0.000001703,0.000224842,1
warmup,18,18,binomial,1,0,512,4,0.046805892,0.000091418,0.000005640,0.000146134,1
warmup,19,19,binomial,1,0,512,4,0.061003909,0.000119148,0.000005791,0.000186891,1
warmup,20,20,binomial,1,0,512,4,0.050007384,0.000097671,0.000001413,0.000161674,1
warmup,21,21,binomial,1,0,512,4,0.063695391,0.000124405,0.000005751,0.000205235,1
warmup,22,22,binomial,1,0,512,4,0.049102305,0.000095903,0.000003647,0.000158107,1
warmup,23,23,binomial,1,0,512,4,0.067064901,0.000130986,0.000005670,0.000218199,1
warmup,24,24,binomial,1,0,512,4,0.059723617,0.000116648,0.000008306,0.000196499,1
warmup,25,25,binomial,1,0,512,4,0.071397050,0.000139447,0.000010239,0.000215174,1
warmup,26,26,binomial,1,0,512,4,0.040418875,0.000078943,0.000000421,0.000157516,1
warmup,27,27,binomial,1,0,512,4,0.065377542,0.000127691,0.000008737,0.000192712,1
warmup,28,28,binomial,1,0,512,4,0.051697780,0.000100972,0.000005421,0.000171632,1
warmup,29,29,binomial,1,0,512,4,0.073187292,0.000142944,0.000007554,0.000218400,1
warmup,30,30,binomial,1,0,512,4,0.047846141,0.000093449,0.000000380,0.000164619,1
warmup,31,31,binomial,1,0,512,4,0.066416556,0.000129720,0.000005610,0.000220554,1
warmup,32,32,binomial,1,0,512,4,0.045862348,0.000089575,0.000005921,0.000152676,1
warmup,33,33,binomial,1,0,512,4,0.066277489,0.000129448,0.000006482,0.000203151,1
warmup,34,34,binomial,1,0,512,4,0.049684130,0.000097039,0.000000391,0.000166743,1
warmup,35,35,binomial,1,0,512,4,0.067171145,0.000131194,0.000001714,0.000208211,1
warmup,36,36,binomial,1,0,512,4,0.047286966,0.000092357,0.000001432,0.000172324,1
warmup,37,37,binomial,1,0,512,4,0.064794211,0.000126551,0.000005700,0.000195817,1
warmup,38,38,binomial,1,0,512,4,0.049080529,0.000095860,0.000001613,0.000182252,1
warmup,39,39,binomial,1,0,512,4,0.065953714,0.000128816,0.000005751,0.000211357,1
warmup,40,40,binomial,1,0,512,4,0.045664597,0.000089189,0.000005421,0.000156874,1
warmup,41,41,binomial,1,0,512,4,0.060878740,0.000118904,0.000001613,0.000190538,1
warmup,42,42,binomial,1,0,512,4,0.047055685,0.000091906,0.000005831,0.000154821,1
warmup,43,43,binomial,1,0,512,4,0.062690359,0.000122442,0.000007945,0.000207760,1
warmup,44,44,binomial,1,0,512,4,0.044951754,0.000087796,0.000004378,0.000152326,1
warmup,45,45,binomial,1,0,512,4,0.064610888,0.000126193,0.000012944,0.000193924,1
warmup,46,46,binomial,1,0,512,4,0.051595387,0.000100772,0.000005440,0.000169128,1
warmup,47,47,binomial,1,0,512,4,0.066093603,0.000129089,0.000001302,0.000198132,1
warmup,48,48,binomial,1,0,512,4,0.049085087,0.000095869,0.000000421,0.000168076,1
warmup,49,49,binomial,1,0,512,4,0.061812178,0.000120727,0.000005671,0.000196759,1
actual,0,50,binomial,1,0,512,4,0.043689091,0.000085330,0.000005450,0.000145643,1
actual,1,51,binomial,1,0,512,4,0.062302908,0.000121685,0.000005721,0.000191970,1
actual,2,52,binomial,1,0,512,4,0.047981402,0.000093714,0.000005991,0.000160632,1
actual,3,53,binomial,1,0,512,4,0.063888184,0.000124782,0.000001673,0.000199304,1
actual,4,54,binomial,1,0,512,4,0.046085872,0.000090011,0.000006042,0.000145193,1
actual,5,55,binomial,1,0,512,4,0.063103445,0.000123249,0.000005000,0.000200947,1
actual,6,56,binomial,1,0,512,4,0.046993783,0.000091785,0.000004759,0.000157395,1
actual,7,57,binomial,1,0,512,4,0.066594261,0.000130067,0.000010039,0.000214072,1
actual,8,58,binomial,1,0,512,4,0.044170470,0.000086270,0.000005330,0.000148369,1
actual,9,59,binomial,1,0,512,4,0.060562088,0.000118285,0.000003537,0.000200035,1
actual,10,60,binomial,1,0,512,4,0.046626007,0.000091066,0.000005370,0.000151354,1
actual,11,61,binomial,1,0,512,4,0.063473694,0.000123972,0.000005601,0.000195537,1
actual,12,62,binomial,1,0,512,4,0.049586767,0.000096849,0.000001383,0.000162826,1
actual,13,63,binomial,1,0,512,4,0.065397533,0.000127730,0.000005411,0.000197431,1
actual,14,64,binomial,1,0,512,4,0.049001610,0.000095706,0.000005270,0.000159800,1
actual,15,65,binomial,1,0,512,4,0.064111579,0.000125218,0.000005520,0.000196498,1
actual,16,66,binomial,1,0,512,4,0.054392987,0.000106236,0.000005550,0.000186040,1
actual,17,67,binomial,1,0,512,4,0.062108958,0.000121307,0.000005531,0.000222818,1
actual,18,68,binomial,1,0,512,4,0.053059372,0.000103632,0.000001562,0.000186430,1
actual,19,69,binomial,1,0,512,4,0.065654136,0.000128231,0.000010399,0.000209012,1
actual,20,70,binomial,1,0,512,4,0.045166847,0.000088216,0.000004679,0.000147697,1
actual,21,71,binomial,1,0,512,4,0.065206684,0.000127357,0.000010049,0.000200957,1
actual,22,72,binomial,1,0,512,4,0.050868242,0.000099352,0.000008847,0.000171171,1
actual,23,73,binomial,1,0,512,4,0.063715344,0.000124444,0.000005491,0.000191530,1
actual,24,74,binomial,1,0,512,4,0.050349027,0.000098338,0.000005580,0.000179497,1
actual,25,75,binomial,1,0,512,4,0.067205197,0.000131260,0.000004909,0.000206437,1
actual,26,76,binomial,1,0,512,4,0.050971753,0.000099554,0.000005881,0.000171463,1
actual,27,77,binomial,1,0,512,4,0.062961534,0.000122972,0.000005570,0.000202270,1
actual,28,78,binomial,1,0,512,4,0.048399430,0.000094530,0.000004619,0.000156324,1
actual,29,79,binomial,1,0,512,4,0.066115352,0.000129132,0.000013245,0.000191028,1
actual,30,80,binomial,1,0,512,4,0.045417677,0.000088706,0.000005941,0.000145814,1
actual,31,81,binomial,1,0,512,4,0.059989708,0.000117167,0.000000401,0.000212038,1
actual,32,82,binomial,1,0,512,4,0.053051134,0.000103615,0.000005500,0.000171802,1
actual,33,83,binomial,1,0,512,4,0.059094203,0.000115418,0.000005340,0.000197181,1
actual,34,84,binomial,1,0,512,4,0.050443616,0.000098523,0.000005701,0.000163878,1
actual,35,85,binomial,1,0,512,4,0.061693667,0.000120495,0.000000441,0.000201889,1
actual,36,86,binomial,1,0,512,4,0.046782652,0.000091372,0.000008927,0.000155011,1
actual,37,87,binomial,1,0,512,4,0.072525846,0.000141652,0.000004889,0.000221526,1
actual,38,88,binomial,1,0,512,4,0.051788472,0.000101149,0.000005911,0.000174598,1
actual,39,89,binomial,1,0,512,4,0.063527205,0.000124077,0.000009608,0.000202971,1
actual,40,90,binomial,1,0,512,4,0.047033597,0.000091862,0.000001633,0.000160641,1
actual,41,91,binomial,1,0,512,4,0.066053572,0.000129011,0.000005550,0.000199445,1
actual,42,92,binomial,1,0,512,4,0.044729061,0.000087361,0.000005531,0.000146174,1
actual,43,93,binomial,1,0,512,4,0.074092952,0.000144713,0.000009588,0.000223329,1
actual,44,94,binomial,1,0,512,4,0.045912975,0.000089674,0.000005300,0.000149301,1
actual,45,95,binomial,1,0,512,4,0.062569886,0.000122207,0.000005470,0.000190728,1
actual,46,96,binomial,1,0,512,4,0.047902044,0.000093559,0.000005521,0.000165080,1
actual,47,97,binomial,1,0,512,4,0.072065307,0.000140753,0.000002505,0.000216356,1
actual,48,98,binomial,1,0,512,4,0.047148900,0.000092088,0.000005400,0.000182072,1
actual,49,99,binomial,1,0,512,4,0.075781183,0.000148010,0.000006041,0.000223409,1
warmup,0,0,binomial,1,0,512,6,0.044675670,0.000087257,0.000006783,0.000148929,1
warmup,1,1,binomial,1,0,512,6,0.062890674,0.000122833,0.000005941,0.000185618,1
warmup,2,2,binomial,1,0,512,6,0.050520860,0.000098674,0.000005650,0.000169760,1
warmup,3,3,binomial,1,0,512,6,0.061121866,0.000119379,0.000005471,0.000187512,1
