phase,phase_iteration,global_iteration,algorithm,cvar_value,root,nproc,message_size_bytes,time_sum_sec,avg_latency_sec,min_time_sec,max_time_sec,correct
warmup,0,0,binomial,1,0,1024,2,3.237111811,0.003161242,0.000046507,0.007079184,1
warmup,1,1,binomial,1,0,1024,2,0.161375218,0.000157593,0.000004388,0.000248908,1
warmup,2,2,binomial,1,0,1024,2,0.121701602,0.000118849,0.000006612,0.000186590,1
warmup,3,3,binomial,1,0,1024,2,0.168222369,0.000164280,0.000001733,0.000239840,1
warmup,4,4,binomial,1,0,1024,2,0.118517131,0.000115739,0.000001813,0.000192270,1
warmup,5,5,binomial,1,0,1024,2,0.178293543,0.000174115,0.000005861,0.000283742,1
warmup,6,6,binomial,1,0,1024,2,0.114659514,0.000111972,0.000006493,0.000203532,1
warmup,7,7,binomial,1,0,1024,2,0.163655678,0.000159820,0.000003126,0.000273955,1
warmup,8,8,binomial,1,0,1024,2,0.119715645,0.000116910,0.000006582,0.000201438,1
warmup,9,9,binomial,1,0,1024,2,0.142845608,0.000139498,0.000001764,0.000232908,1
warmup,10,10,binomial,1,0,1024,2,0.113726866,0.000111061,0.000000561,0.000196008,1
warmup,11,11,binomial,1,0,1024,2,0.155847226,0.000152195,0.000001643,0.000248466,1
warmup,12,12,binomial,1,0,1024,2,0.111686751,0.000109069,0.000001653,0.000199264,1
warmup,13,13,binomial,1,0,1024,2,0.136485600,0.000133287,0.000001703,0.000213320,1
warmup,14,14,binomial,1,0,1024,2,0.118890658,0.000116104,0.000006512,0.000203743,1
warmup,15,15,binomial,1,0,1024,2,0.153822000,0.000150217,0.000001573,0.000230262,1
warmup,16,16,binomial,1,0,1024,2,0.115726621,0.000113014,0.000006332,0.000178735,1
warmup,17,17,binomial,1,0,1024,2,0.142862322,0.000139514,0.000001663,0.000219161,1
warmup,18,18,binomial,1,0,1024,2,0.113207570,0.000110554,0.000000471,0.000195877,1
warmup,19,19,binomial,1,0,1024,2,0.136411002,0.000133214,0.000000451,0.000211898,1
warmup,20,20,binomial,1,0,1024,2,0.114691959,0.000112004,0.000001743,0.000184917,1
warmup,21,21,binomial,1,0,1024,2,0.141830355,0.000138506,0.000001342,0.000235240,1
warmup,22,22,binomial,1,0,1024,2,0.128777067,0.000125759,0.000003607,0.000197731,1
warmup,23,23,binomial,1,0,1024,2,0.143105338,0.000139751,0.000001512,0.000248266,1
warmup,24,24,binomial,1,0,1024,2,0.117244199,0.000114496,0.000001703,0.000203242,1
warmup,25,25,binomial,1,0,1024,2,0.152060340,0.000148496,0.000003296,0.000235492,1
warmup,26,26,binomial,1,0,1024,2,0.119705365,0.000116900,0.000001573,0.000192412,1
warmup,27,27,binomial,1,0,1024,2,0.149584056,0.000146078,0.000001734,0.000216306,1
warmup,28,28,binomial,1,0,1024,2,0.121948710,0.000119091,0.000001623,0.000188785,1
warmup,29,29,binomial,1,0,1024,2,0.143665935,0.000140299,0.000001533,0.000213009,1
warmup,30,30,binomial,1,0,1024,2,0.120977087,0.000118142,0.000001493,0.000197261,1
warmup,31,31,binomial,1,0,1024,2,0.155550305,0.000151905,0.000001392,0.000243828,1
warmup,32,32,binomial,1,0,1024,2,0.109803100,0.000107230,0.000005591,0.000186601,1
warmup,33,33,binomial,1,0,1024,2,0.145604293,0.000142192,0.000001793,0.000215795,1
warmup,34,34,binomial,1,0,1024,2,0.114708481,0.000112020,0.000003637,0.000192432,1
warmup,35,35,binomial,1,0,1024,2,0.138568932,0.000135321,0.000001353,0.000208712,1
warmup,36,36,binomial,1,0,1024,2,0.121325233,0.000118482,0.000005491,0.000184226,1
warmup,37,37,binomial,1,0,1024,2,0.148868836,0.000145380,0.000001283,0.000219562,1
warmup,38,38,binomial,1,0,1024,2,0.116665935,0.000113932,0.000001623,0.000189394,1
warmup,39,39,binomial,1,0,1024,2,0.153015121,0.000149429,0.000004879,0.000245942,1
warmup,40,40,binomial,1,0,1024,2,0.113157085,0.000110505,0.000000521,0.000191509,1
warmup,41,41,binomial,1,0,1024,2,0.143421029,0.000140060,0.000001363,0.000206136,1
warmup,42,42,binomial,1,0,1024,2,0.137751700,0.000134523,0.000014728,0.000216477,1
warmup,43,43,binomial,1,0,1024,2,0.150242876,0.000146722,0.000002955,0.000229100,1
warmup,44,44,binomial,1,0,1024,2,0.117952038,0.000115188,0.000003647,0.000198093,1
warmup,45,45,binomial,1,0,1024,2,0.159959753,0.000156211,0.000004108,0.000250932,1
warmup,46,46,binomial,1,0,1024,2,0.144780230,0.000141387,0.000006201,0.000209273,1
warmup,47,47,binomial,1,0,1024,2,0.142009368,0.000138681,0.000001352,0.000213751,1
warmup,48,48,binomial,1,0,1024,2,0.115024279,0.000112328,0.000001683,0.000189837,1
warmup,49,49,binomial,1,0,1024,2,0.142715433,0.000139371,0.000003636,0.000220174,1
actual,0,50,binomial,1,0,1024,2,0.127426763,0.000124440,0.000009879,0.000195107,1
actual,1,51,binomial,1,0,1024,2,0.151359432,0.000147812,0.000004759,0.000232568,1
actual,2,52,binomial,1,0,1024,2,0.119432467,0.000116633,0.000006252,0.000189716,1
actual,3,53,binomial,1,0,1024,2,0.151713275,0.000148157,0.000002936,0.000224121,1
actual,4,54,binomial,1,0,1024,2,0.112455749,0.000109820,0.000001663,0.000180430,1
actual,5,55,binomial,1,0,1024,2,0.147484728,0.000144028,0.000001463,0.000228399,1
