partition,ppn,nproc,estimated_nodes,last_node_ranks,message_size_bytes,algorithm,predicted_time_sec,is_optimal
regular_ppn,2,8,4,2,33554432,circ_graph,0.027873854043505755,0
regular_ppn,2,8,4,2,33554432,nb,0.024524047369656955,0
regular_ppn,2,8,4,2,33554432,pipelined_tree,0.19829511550363843,0
regular_ppn,2,8,4,2,33554432,release_gather,0.021930324268678743,0
regular_ppn,2,8,4,2,33554432,scatter_recursive_doubling_allgather,0.021251857123259017,0
regular_ppn,2,8,4,2,33554432,scatter_ring_allgather,0.022158239787952345,0
regular_ppn,2,8,4,2,33554432,tree,0.023780518127595705,0
regular_ppn,2,16,8,2,2,binomial,4.056763229599858e-05,0
regular_ppn,2,16,8,2,2,circ_graph,3.558329735076823e-05,0
regular_ppn,2,16,8,2,2,nb,3.5567258251603825e-05,0
regular_ppn,2,16,8,2,2,pipelined_tree,8.6364658375594e-05,0
regular_ppn,2,16,8,2,2,release_gather,4.548175632906777e-06,1
regular_ppn,2,16,8,2,2,scatter_recursive_doubling_allgather,7.134794087530993e-05,0
regular_ppn,2,16,8,2,2,scatter_ring_allgather,0.00028325969551101755,0
regular_ppn,2,16,8,2,2,tree,6.448409716733242e-05,0
regular_ppn,2,16,8,2,16,binomial,4.021724587001899e-05,0
regular_ppn,2,16,8,2,16,circ_graph,3.863649434437975e-05,0
regular_ppn,2,16,8,2,16,nb,4.119628181557175e-05,0
regular_ppn,2,16,8,2,16,pipelined_tree,9.499827682526096e-05,0
regular_ppn,2,16,8,2,16,release_gather,4.351207203457597e-06,1
regular_ppn,2,16,8,2,16,scatter_recursive_doubling_allgather,8.008047279754872e-05,0
regular_ppn,2,16,8,2,16,scatter_ring_allgather,0.00031472590212128557,0
regular_ppn,2,16,8,2,16,tree,6.313916012230946e-05,0
regular_ppn,2,16,8,2,64,binomial,5.189042787579779e-05,0
regular_ppn,2,16,8,2,64,circ_graph,4.330219347626715e-05,0
regular_ppn,2,16,8,2,64,nb,4.985722117687636e-05,0
regular_ppn,2,16,8,2,64,pipelined_tree,9.826958476452329e-05,0
regular_ppn,2,16,8,2,64,release_gather,4.031591498687824e-06,1
regular_ppn,2,16,8,2,64,scatter_recursive_doubling_allgather,9.384655916296771e-05,0
regular_ppn,2,16,8,2,64,scatter_ring_allgather,0.0003106854739327952,0
regular_ppn,2,16,8,2,64,tree,6.103926717984727e-05,0
regular_ppn,2,16,8,2,512,binomial,9.355785713454765e-05,0
regular_ppn,2,16,8,2,512,circ_graph,6.391445497080024e-05,0
regular_ppn,2,16,8,2,512,nb,7.049982240817554e-05,0
regular_ppn,2,16,8,2,512,pipelined_tree,0.00010195243996323013,0
regular_ppn,2,16,8,2,512,release_gather,3.735560448108852e-06,1
regular_ppn,2,16,8,2,512,scatter_recursive_doubling_allgather,0.00014552975709658937,0
regular_ppn,2,16,8,2,512,scatter_ring_allgather,0.00033609228809186153,0
regular_ppn,2,16,8,2,512,tree,8.407107139533797e-05,0
regular_ppn,2,16,8,2,4096,binomial,0.00011732644357816347,0
regular_ppn,2,16,8,2,4096,circ_graph,7.913072597432876e-05,0
regular_ppn,2,16,8,2,4096,nb,8.486582698865451e-05,0
regular_ppn,2,16,8,2,4096,pipelined_tree,0.00011477139294908743,0
